Drug1,Drug2,Cell_Line,Tissue,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,BIRRA,RRA
Sapitinib,Luminespib,HCC1187,breast,7752,10162,10500,10384,10500,7636,8353,6916,7752,7942,9124
Sapitinib,Luminespib,HCC1395,breast,16663,2341,2401,2188,2401,16350,12335,16374,16663,17323,13622
Sapitinib,Uprosertib,BT.549,breast,14083,3970,4327,3992,4327,13562,11910,14048,14083,14335,13620
Sapitinib,Uprosertib,CAL.120,breast,1843,16666,16719,16685,16719,1926,1760,1797,1843,2294,2338
Sapitinib,Luminespib,HCC1419,breast,9197,8832,9261,9068,9261,9199,9614,8487,9197,9092,10441
Sapitinib,Uprosertib,CAL.51,breast,3673,14320,14395,14412,14395,2693,4092,3656,3673,3865,3302
Sapitinib,Luminespib,HCC1428,breast,15055,3581,3871,3555,3871,15165,12030,15400,15055,15670,13618
Sapitinib,Uprosertib,CAMA.1,breast,3607,14627,14735,14690,14735,2868,3725,3302,3607,3350,3488
Sapitinib,Uprosertib,COLO.824,breast,14226,4470,5092,4455,5092,14419,11643,14265,14226,14443,13616
Sapitinib,Uprosertib,DU.4475,breast,1608,16513,16577,16579,16577,1749,1856,1937,1608,1763,1357
Sapitinib,Uprosertib,EFM.19,breast,10877,6992,7628,7282,7628,11279,10566,10283,10877,11010,13614
Sapitinib,Uprosertib,EVSA.T,breast,2518,16335,16481,16322,16481,2520,1939,1949,2518,2680,3477
Sapitinib,Uprosertib,HCC1143,breast,12542,5236,5680,5390,5680,11945,11462,12212,12542,12423,13613
Sapitinib,Luminespib,HCC1806,breast,13055,5267,5688,5374,5688,13728,11464,12703,13055,13239,13611
Sapitinib,Luminespib,HCC1937,breast,14341,3732,3867,3764,3867,13915,12029,14326,14341,14249,13609
Sapitinib,Uprosertib,HCC1187,breast,5391,12815,13096,12928,13096,3956,5423,5693,5391,5248,4773
Sapitinib,Uprosertib,HCC1395,breast,15059,3185,3305,3168,3305,14509,12145,14683,15059,15249,13607
Sapitinib,Uprosertib,HCC1419,breast,5044,13148,13373,13238,13373,3902,5045,4938,5044,5078,5851
Sapitinib,Uprosertib,HCC1428,breast,14605,4133,4543,4076,4543,14924,11825,14869,14605,14360,13605
Sapitinib,Luminespib,HCC1954,breast,10920,9462,10418,9337,10418,12514,8346,9341,10920,10679,13603
Sapitinib,Uprosertib,HCC1806,breast,3439,15602,15831,15571,15831,2860,2601,3360,3439,3483,3651
Sapitinib,Uprosertib,HCC1937,breast,10674,6871,7403,7184,7403,10406,10685,10451,10674,10916,13601
Sapitinib,Uprosertib,HCC1954,breast,2978,15887,16096,15853,16096,2609,2316,3145,2978,3257,3699
Sapitinib,Luminespib,HCC38,breast,13767,4067,4314,4121,4314,13244,11904,13377,13767,14203,13600
Sapitinib,Luminespib,HCC70,breast,11284,6385,6911,6662,6911,10528,11005,11840,11284,11458,10198
Sapitinib,Uprosertib,HCC38,breast,11541,6267,6808,6514,6808,11422,11053,10959,11541,11401,13598
Sapitinib,Uprosertib,HCC70,breast,9827,8100,8664,8374,8664,9563,9891,8892,9827,9734,10127
Sapitinib,Luminespib,JIMT.1,breast,11789,6541,7135,6749,7135,11886,10808,11780,11789,11577,13596
Sapitinib,Uprosertib,Hs.578.T,breast,4508,13470,13621,13576,13621,3292,4850,4603,4508,4492,4263
Sapitinib,Luminespib,MCF7,breast,8540,10111,10538,10230,10538,8260,8236,8858,8540,8165,7955
Sapitinib,Uprosertib,JIMT.1,breast,3343,15449,15664,15444,15664,2704,2786,3172,3343,3290,3721
Sapitinib,Uprosertib,MCF7,breast,4974,13211,13305,13282,13305,3529,5223,4763,4974,4826,4571
Sapitinib,Uprosertib,MDA.MB.157,breast,13601,4355,4662,4429,4662,13311,11786,13346,13601,13475,13595
Sapitinib,Luminespib,MDA.MB.157,breast,15178,3225,3359,3189,3359,15008,12123,15278,15178,15771,13593
Sapitinib,Uprosertib,MDA.MB.231,breast,10385,6967,7535,7291,7535,9782,10558,9660,10385,10798,10967
Sapitinib,Uprosertib,MDA.MB.361,breast,3714,14897,15115,14913,15115,3044,3349,3600,3714,3808,3519
Sapitinib,Luminespib,MDA.MB.231,breast,12509,5379,5910,5517,5910,12062,11365,12274,12509,12843,13591
Sapitinib,Uprosertib,MDA.MB.415,breast,4137,14616,14996,14607,14996,3022,3400,4839,4137,4429,3599
Sapitinib,Uprosertib,MDA.MB.436,breast,16189,2731,2870,2592,2870,16073,12207,16208,16189,16614,13590
Sapitinib,Uprosertib,MDA.MB.453,breast,5268,13511,13889,13531,13889,4321,4499,4939,5268,4727,7130
Sapitinib,Uprosertib,MDA.MB.468,breast,1751,16757,16912,16762,16912,1882,1572,1666,1751,1938,2704
Sapitinib,Luminespib,MDA.MB.361,breast,7559,11480,12032,11513,12032,7174,6664,7525,7559,7280,7913
Sapitinib,Uprosertib,MFM.223,breast,8313,9066,9478,9354,9478,7447,9369,7731,8313,8697,8421
Sapitinib,Luminespib,MDA.MB.415,breast,12523,6339,7002,6449,7002,12986,10895,12073,12523,12527,13588
Sapitinib,Uprosertib,OCUB.M,breast,1122,17306,17351,17310,17351,1586,1094,1196,1122,833,1140
Sapitinib,Uprosertib,T47D,breast,8956,9011,9561,9205,9561,8525,9330,8972,8956,9077,9517
Sapitinib,Luminespib,MDA.MB.436,breast,17384,1996,2106,1779,2106,17396,12337,17369,17384,17763,13586
Sapitinib,Luminespib,MDA.MB.453,breast,10079,8513,9141,8681,9141,10649,9554,9937,10079,9927,13584
Sapitinib,Uprosertib,UACC.893,breast,1212,17410,17394,17389,17394,1635,1046,1648,1212,1135,1245
Sapitinib,Luminespib,MDA.MB.468,breast,7531,11262,11592,11324,11592,7766,6984,6822,7531,7192,9398
Sapitinib,Luminespib,MFM.223,breast,14206,4288,4563,4315,4563,14445,11809,14108,14206,13929,13582
Sapitinib,Luminespib,OCUB.M,breast,4676,13986,14249,13990,14249,3863,4198,5369,4676,4837,5091
Sapitinib,Luminespib,T47D,breast,11758,6223,6779,6429,6779,11780,11048,11999,11758,12125,13580
Sapitinib,Luminespib,UACC.893,breast,4678,14656,14896,14576,14896,4804,3560,4636,4678,4803,5933
Sapitinib,Entinostat,JIMT.1,breast,4176,14021,14188,14102,14188,3035,4316,4273,4176,4758,4502
Sapitinib,Entinostat,MCF7,breast,7382,10440,10729,10633,10729,6160,8022,7655,7382,7632,7024
Sapitinib,Entinostat,MDA.MB.157,breast,12304,6171,6784,6261,6784,11844,10964,12254,12304,12284,13578
Sapitinib,Entinostat,MDA.MB.231,breast,7922,9190,9544,9532,9544,6278,9230,7903,7922,8179,6928
Sapitinib,Entinostat,MDA.MB.361,breast,4080,14692,14921,14656,14921,3220,3614,4464,4080,4020,4301
Sapitinib,Entinostat,MDA.MB.415,breast,3760,14418,14499,14494,14499,2955,3944,3434,3760,3917,4735
Sapitinib,Entinostat,MDA.MB.436,breast,14850,3508,3761,3484,3761,14576,11981,14969,14850,15162,13576
Sapitinib,Entinostat,MDA.MB.453,breast,4324,14245,14500,14259,14500,3541,3886,3856,4324,4489,5317
Sapitinib,Entinostat,MDA.MB.468,breast,3755,14378,14465,14448,14465,2803,3993,3711,3755,3876,3694
Sapitinib,Entinostat,MFM.223,breast,6707,10992,11286,11185,11286,4740,7363,6686,6707,6771,5433
Sapitinib,Entinostat,OCUB.M,breast,924,17573,17618,17575,17618,1512,851,792,924,1361,1428
Sapitinib,Entinostat,T47D,breast,8315,9736,10296,9925,10296,7597,8506,8623,8315,8735,7712
Sapitinib,Entinostat,UACC.893,breast,1788,16711,16806,16737,16806,1932,1655,1351,1788,2077,2877
Sapitinib,Entinostat,AU565,breast,7860,10148,10479,10362,10479,7551,8242,7295,7860,8397,8633
Sapitinib,Entinostat,BT.549,breast,12797,4975,5405,5094,5405,12175,11465,12390,12797,13214,13574
Sapitinib,Entinostat,CAL.120,breast,2857,15241,15346,15304,15346,2179,3115,2874,2857,2501,2663
Sapitinib,Entinostat,CAL.51,breast,5462,12182,12426,12363,12426,3742,6200,5391,5462,5595,5049
Sapitinib,Entinostat,CAMA.1,breast,5646,12906,13132,12913,13132,4008,5492,6109,5646,5906,4751
Sapitinib,Entinostat,COLO.824,breast,10963,7406,8361,7614,8361,10913,10013,11318,10963,11144,10375
Sapitinib,Entinostat,DU.4475,breast,1617,16544,16556,16608,16556,1823,1885,1576,1617,1718,1738
Sapitinib,Entinostat,EFM.19,breast,10621,7424,8038,7696,8038,10683,10282,10317,10621,10077,13572
Sapitinib,Entinostat,EVSA.T,breast,2030,16438,16462,16451,16462,2257,1996,1746,2030,2322,1923
Sapitinib,Entinostat,HCC1143,breast,7726,10278,10643,10467,10643,6883,8033,7914,7726,7565,7289
Sapitinib,Entinostat,HCC1187,breast,2170,16170,16244,16195,16244,2091,2226,2519,2170,2278,2411
Sapitinib,Entinostat,HCC1395,breast,12170,5730,6306,5918,6306,12070,11188,12262,12170,12648,13570
Sapitinib,Entinostat,HCC1419,breast,4450,13737,13923,13826,13923,3422,4550,4723,4450,4415,4757
Sapitinib,Entinostat,HCC1428,breast,10728,7451,8042,7713,8042,11335,10242,10574,10728,10361,13568
Sapitinib,Entinostat,HCC1806,breast,6986,10742,10980,10931,10980,5452,7747,7382,6986,7507,5963
Sapitinib,Entinostat,HCC1937,breast,8452,9116,9576,9392,9576,7746,9189,7777,8452,8819,7715
Sapitinib,Entinostat,HCC1954,breast,6599,12379,12895,12310,12895,4891,5630,7116,6599,6651,5979
Sapitinib,Entinostat,HCC38,breast,7594,9931,10249,10174,10249,6713,8461,7272,7594,7849,7377
Sapitinib,Entinostat,HCC70,breast,6835,11052,11345,11221,11345,5597,7276,6899,6835,6772,6525
Sapitinib,Entinostat,Hs.578.T,breast,2253,15633,15662,15709,15662,1950,2743,2434,2253,2337,1974
Lapatinib,Navitoclax,HCC202,breast,1812,16291,16302,16363,16302,1813,2158,1951,1812,1583,1800
Lapatinib,Navitoclax,Hs.578.T,breast,1097,17118,17154,17149,17154,1520,1335,1373,1097,484,961
Lapatinib,KU-55933,MDA.MB.436,breast,17501,2065,2154,1818,2154,17636,12291,17812,17501,17324,13566
Lapatinib,KU-55933,MDA.MB.453,breast,9238,8226,8578,8518,8578,8474,9936,8404,9238,9756,8484
Lapatinib,KU-55933,MDA.MB.468,breast,6805,11373,11612,11511,11612,5996,6985,6583,6805,6799,7357
Lapatinib,KU-55933,MFM.223,breast,11412,6910,7539,7153,7539,11490,10565,12036,11412,11426,13564
Lapatinib,KU-55933,OCUB.M,breast,2542,16357,16493,16345,16493,2423,1977,2283,2542,2640,3965
Lapatinib,KU-55933,T47D,breast,10447,6692,7092,7024,7092,9185,10761,10251,10447,11027,8981
Lapatinib,KU-55933,UACC.893,breast,1697,16951,17051,16959,17051,1916,1442,1302,1697,1962,2324
Lapatinib,SB216763,AU565,breast,9249,8847,9356,9033,9356,8504,9371,9361,9249,9111,8466
Lapatinib,SB216763,BT.549,breast,14465,4085,4457,4040,4457,14194,11779,14744,14465,14610,13563
Lapatinib,SB216763,CAL.120,breast,10864,7708,8461,7870,8461,10778,10015,11554,10864,11048,13561
Lapatinib,SB216763,CAL.51,breast,10121,7173,7779,7507,7779,9080,10376,10036,10121,10844,8325
Lapatinib,SB216763,CAMA.1,breast,14782,3939,4439,3896,4439,15001,11773,15195,14782,14651,13559
Lapatinib,SB216763,COLO.824,breast,16593,2734,2961,2537,2961,16833,12137,16890,16593,16549,13557
Lapatinib,SB216763,DU.4475,breast,3450,14599,14656,14668,14656,2602,3739,3561,3450,3550,3549
Lapatinib,SB216763,EFM.19,breast,15691,3332,3661,3224,3661,15945,11968,15155,15691,15315,13555
Lapatinib,SB216763,EVSA.T,breast,12500,5275,5773,5425,5773,11827,11361,12595,12500,13052,10904
Lapatinib,SB216763,HCC1143,breast,14178,3782,4088,3814,4088,13392,11865,13977,14178,14380,13553
Lapatinib,SB216763,HCC1187,breast,8640,9195,9747,9454,9747,8407,8963,8294,8640,9080,8960
Lapatinib,SB216763,HCC1395,breast,16878,2349,2416,2157,2416,16712,12227,16967,16878,16961,13551
Lapatinib,SB216763,HCC1419,breast,9598,8167,8608,8402,8608,8594,9924,10605,9598,9325,8420
Lapatinib,SB216763,HCC1428,breast,17153,2155,2151,1959,2151,17115,12274,17135,17153,16962,13549
Lapatinib,SB216763,HCC1806,breast,12598,5807,6467,5901,6467,12278,11120,13139,12598,12745,11423
Lapatinib,SB216763,HCC1937,breast,14165,3990,4219,3996,4219,13862,11811,13751,14165,14424,13547
Lapatinib,SB216763,HCC1954,breast,16504,4089,4959,3809,4959,17322,11597,17479,16504,16378,13545
Lapatinib,SB216763,HCC38,breast,13454,4467,4827,4535,4827,13083,11633,13045,13454,13612,13543
Lapatinib,SB216763,HCC70,breast,12416,5253,5634,5408,5634,11557,11362,13018,12416,12425,10812
Lapatinib,SB216763,Hs.578.T,breast,7222,9871,10120,10146,10120,4872,8580,7204,7222,7585,5012
Lapatinib,SB216763,JIMT.1,breast,14944,4080,4711,3997,4711,15286,11674,15387,14944,14503,13541
Lapatinib,SB216763,MCF7,breast,8796,10284,10797,10351,10797,9078,7928,9104,8796,7921,10994
Lapatinib,SB216763,MDA.MB.157,breast,14609,3985,4404,3952,4404,14648,11761,15048,14609,14263,13539
Lapatinib,SB216763,MDA.MB.231,breast,13586,4396,4811,4453,4811,13318,11635,13547,13586,13613,13537
Lapatinib,SB216763,MDA.MB.361,breast,10015,8370,8921,8512,8921,10063,9758,9798,10015,9911,11876
Lapatinib,SB216763,MDA.MB.415,breast,16696,2897,3256,2677,3256,17117,12049,17100,16696,16519,13535
Lapatinib,SB216763,MDA.MB.436,breast,17741,1843,1888,1596,1888,17786,12298,17645,17741,17764,13533
Lapatinib,SB216763,MDA.MB.453,breast,14192,4390,4907,4406,4907,14606,11601,14241,14192,13730,13531
Lapatinib,SB216763,MDA.MB.468,breast,11518,6515,7211,6752,7211,11076,10678,12048,11518,11727,10712
Lapatinib,SB216763,MFM.223,breast,14792,3818,4337,3791,4337,14913,11769,15131,14792,14743,13529
Lapatinib,SB216763,OCUB.M,breast,8813,9157,9656,9389,9656,8447,9032,8614,8813,8917,9805
Lapatinib,SB216763,T47D,breast,10663,7425,7960,7677,7960,10182,10248,10797,10663,10593,9524
Lapatinib,SB216763,UACC.893,breast,7130,10291,10537,10545,10537,5105,8123,7431,7130,7710,6042
Lapatinib,KU-55933,AU565,breast,11796,6387,6897,6612,6897,11807,10796,12249,11796,11915,13527
Lapatinib,KU-55933,BT.549,breast,15253,3514,3718,3433,3718,15065,11919,15394,15253,15333,13525
Lapatinib,KU-55933,CAL.120,breast,6150,12702,12938,12741,12938,4760,5651,6670,6150,5367,6382
Lapatinib,KU-55933,CAL.51,breast,5106,12516,12643,12702,12643,3293,5973,5095,5106,5309,4077
Lapatinib,KU-55933,CAMA.1,breast,10384,7949,8431,8123,8431,10139,10018,10866,10384,10782,10809
Lapatinib,KU-55933,COLO.824,breast,15748,3856,4232,3687,4232,16147,11795,16300,15748,15507,13523
Lapatinib,KU-55933,DU.4475,breast,1492,16607,16620,16671,16620,1644,1807,1767,1492,1358,1409
Lapatinib,KU-55933,EFM.19,breast,13800,4590,4982,4638,4982,13870,11546,14621,13800,13624,13521
Lapatinib,KU-55933,EVSA.T,breast,6632,11904,12304,11987,12304,6557,6303,6111,6632,6415,8335
Lapatinib,KU-55933,HCC1143,breast,14684,3816,4114,3783,4114,14260,11820,14916,14684,14785,13519
Lapatinib,KU-55933,HCC1187,breast,5862,11766,11998,11925,11998,3862,6488,6690,5862,5875,4069
Lapatinib,KU-55933,HCC1395,breast,17255,2115,2129,1908,2129,17175,12244,17395,17255,17128,13517
Lapatinib,KU-55933,HCC1419,breast,9434,7986,8441,8290,8441,8437,9966,9096,9434,9853,8102
Lapatinib,KU-55933,HCC1428,breast,15814,3689,3866,3544,3866,16150,11878,16305,15814,15508,13515
Lapatinib,KU-55933,HCC1806,breast,10329,7994,8558,8182,8558,9949,9885,10609,10329,10630,9810
Lapatinib,KU-55933,HCC1937,breast,12980,5258,5790,5355,5790,12425,11317,13068,12980,13411,11626
Lapatinib,KU-55933,HCC1954,breast,9075,10239,10738,10300,10738,10785,7949,8473,9075,9236,13512
Lapatinib,KU-55933,HCC38,breast,14330,3954,4268,3954,4268,14028,11758,14544,14330,14637,13510
Lapatinib,KU-55933,HCC70,breast,10715,7034,7543,7320,7543,10039,10477,10671,10715,10726,9760
Lapatinib,KU-55933,Hs.578.T,breast,8105,9990,10334,10160,10334,7502,8391,7751,8105,8656,8834
Lapatinib,KU-55933,JIMT.1,breast,9968,8453,8862,8609,8862,9730,9749,9559,9968,10196,10473
Lapatinib,KU-55933,MCF7,breast,4513,13494,13611,13577,13611,3004,4849,4728,4513,4451,3222
Lapatinib,KU-55933,MDA.MB.157,breast,14985,3500,3695,3455,3695,14537,11898,15044,14985,14974,13508
Lapatinib,KU-55933,MDA.MB.231,breast,14100,4030,4323,4039,4323,13424,11736,14017,14100,14116,13506
Lapatinib,KU-55933,MDA.MB.361,breast,4207,14750,14912,14737,14912,4030,3581,4180,4207,4017,5827
Lapatinib,KU-55933,MDA.MB.415,breast,9995,8656,9039,8811,9039,10475,9640,9272,9995,10024,11046
Lapatinib,ZM447439,AU565,breast,5451,13452,13840,13447,13840,4122,4534,5479,5451,5300,6522
Lapatinib,ZM447439,BT.549,breast,11707,5829,6294,6045,6294,10768,11118,11620,11707,12336,9396
Lapatinib,ZM447439,CAL.120,breast,2272,16576,16697,16538,16697,2127,1765,2131,2272,2619,3029
Lapatinib,ZM447439,CAL.51,breast,5687,12101,12440,12252,12440,3710,6091,6518,5687,6005,4092
Lapatinib,ZM447439,CAMA.1,breast,7570,10872,11284,10998,11284,7510,7325,7618,7570,8013,9003
Lapatinib,ZM447439,COLO.824,breast,10240,7689,8251,7942,8251,9827,10070,10154,10240,10285,10873
Lapatinib,ZM447439,DU.4475,breast,988,17327,17348,17342,17348,1448,1095,1164,988,848,934
Lapatinib,ZM447439,EFM.19,breast,6152,13165,13676,13150,13676,5751,4670,5770,6152,5868,7333
Lapatinib,ZM447439,EVSA.T,breast,5016,13108,13307,13171,13307,3344,5148,5459,5016,5481,3880
Lapatinib,ZM447439,HCC1143,breast,10936,6735,7305,7023,7305,10177,10604,10897,10936,11034,10502
Lapatinib,ZM447439,HCC1187,breast,2095,16043,16131,16097,16131,1906,2340,2504,2095,2335,2216
Lapatinib,ZM447439,HCC1395,breast,10983,6772,7450,7061,7450,10266,10495,11720,10983,11235,9638
Lapatinib,ZM447439,HCC1419,breast,4050,14318,14511,14381,14511,3092,3855,4092,4050,4340,4282
Lapatinib,ZM447439,HCC1428,breast,12708,6072,6858,6122,6858,12371,10772,12534,12708,12323,13504
Lapatinib,ZM447439,HCC1806,breast,5034,13983,14231,13985,14231,4440,4202,4258,5034,4393,7153
Lapatinib,ZM447439,HCC1937,breast,8137,9805,10212,10000,10212,7504,8426,8084,8137,8024,7799
Lapatinib,ZM447439,HCC1954,breast,5754,12085,12373,12249,12373,4064,6144,6188,5754,6094,4828
Lapatinib,ZM447439,HCC38,breast,7796,10544,11089,10673,11089,7083,7364,7761,7796,7858,8107
Lapatinib,ZM447439,HCC70,breast,7279,10341,10639,10555,10639,5495,7956,7762,7279,8043,5857
Lapatinib,ZM447439,Hs.578.T,breast,6006,12053,12379,12210,12379,4380,6102,5696,6006,5841,5931
Lapatinib,ZM447439,JIMT.1,breast,4752,13685,13904,13753,13904,3820,4576,4758,4752,4842,6326
Lapatinib,ZM447439,MCF7,breast,2233,15566,15561,15663,15561,1873,2848,2506,2233,2147,1603
Lapatinib,ZM447439,MDA.MB.157,breast,8434,9656,10110,9859,10110,7863,8546,7752,8434,8552,9381
Lapatinib,ZM447439,MDA.MB.231,breast,10053,7416,8066,7741,8066,9384,10136,10134,10053,10582,8777
Lapatinib,ZM447439,MDA.MB.361,breast,736,17666,17689,17671,17689,1346,778,714,736,835,901
Lapatinib,ZM447439,MDA.MB.415,breast,4783,13562,13757,13640,13757,3594,4690,5139,4783,4680,5193
Lapatinib,ZM447439,MDA.MB.436,breast,14527,3894,4177,3874,4177,14546,11751,14725,14527,14686,13502
Lapatinib,ZM447439,MDA.MB.453,breast,4741,12959,13064,13112,13064,3278,5373,4609,4741,5680,4726
Lapatinib,ZM447439,MDA.MB.468,breast,5144,12782,12914,12945,12914,3890,5640,5281,5144,5682,5912
Lapatinib,ZM447439,MFM.223,breast,8007,10543,11052,10684,11052,7933,7467,7049,8007,7175,8882
Lapatinib,ZM447439,OCUB.M,breast,1824,16339,16360,16391,16360,1828,2089,1850,1824,1580,2170
Lapatinib,ZM447439,T47D,breast,3294,14898,15034,14959,15034,2445,3356,4202,3294,3109,2584
Lapatinib,ZM447439,UACC.893,breast,733,17603,17659,17638,17659,1358,834,805,733,858,870
Lapatinib,Palbociclib,HCC202,breast,14014,4193,4547,4220,4547,13413,11636,14202,14014,14285,11448
Lapatinib,Palbociclib,Hs.578.T,breast,8570,9061,9460,9312,9460,7576,9200,8326,8570,8869,8012
Lapatinib,5-Fluorouracil,HCC202,breast,17521,1986,1996,1741,1996,17591,12216,17748,17521,17765,13499
Lapatinib,5-Fluorouracil,Hs.578.T,breast,12447,5426,5884,5568,5884,12077,11237,12624,12447,12249,13497
Lapatinib,Gemcitabine,Hs.578.T,breast,8574,8897,9299,9161,9299,7591,9323,8127,8574,9074,8306
Lapatinib,Bortezomib,Hs.578.T,breast,5746,11859,12105,12043,12105,3926,6357,5624,5746,5871,4595
Lapatinib,GSK269962A,AU565,breast,6979,11562,11899,11674,11899,6697,6534,5608,6979,6858,7699
Lapatinib,GSK269962A,BT.549,breast,12676,5543,6012,5666,6012,12423,11197,12934,12676,12795,11428
Lapatinib,GSK269962A,CAL.120,breast,2173,16545,16586,16511,16586,2064,1884,1785,2173,2450,2992
Lapatinib,GSK269962A,CAL.51,breast,6806,11351,11670,11493,11670,5715,6930,7020,6806,6942,6463
Lapatinib,GSK269962A,CAMA.1,breast,6969,11249,11564,11379,11564,6296,6968,6711,6969,7088,7843
Lapatinib,GSK269962A,COLO.824,breast,13180,5622,6321,5683,6321,13575,11055,13384,13180,13376,13495
Lapatinib,GSK269962A,DU.4475,breast,921,17304,17327,17343,17327,1405,1114,966,921,849,1014
Lapatinib,GSK269962A,EFM.19,breast,8925,8954,9378,9166,9378,8655,9266,8110,8925,9226,10458
Lapatinib,GSK269962A,EVSA.T,breast,5225,13228,13456,13254,13456,4070,5012,5526,5225,4961,3884
Lapatinib,GSK269962A,HCC1143,breast,12727,5068,5421,5194,5421,11892,11370,12952,12727,12828,10636
Lapatinib,GSK269962A,HCC1187,breast,3262,14609,14632,14695,14632,2338,3782,3658,3262,3276,3046
Lapatinib,GSK269962A,HCC1395,breast,14149,4279,4729,4313,4729,14479,11541,13369,14149,13991,13493
Lapatinib,GSK269962A,HCC1419,breast,2139,15868,15881,15942,15881,1886,2552,2379,2139,1891,2343
Lapatinib,GSK269962A,HCC1428,breast,13892,4767,5300,4796,5300,14244,11406,14589,13892,13786,13491
Lapatinib,GSK269962A,HCC1806,breast,3858,14544,14700,14560,14700,2715,3796,4517,3858,4231,3259
Lapatinib,GSK269962A,HCC1937,breast,10193,7505,7938,7791,7938,9849,10184,10044,10193,10478,11276
Lapatinib,GSK269962A,HCC1954,breast,8929,10292,10987,10309,10987,9136,7533,9484,8929,8057,10293
Lapatinib,GSK269962A,HCC38,breast,9850,8001,8514,8269,8514,9813,9840,9416,9850,10013,11385
Lapatinib,GSK269962A,HCC70,breast,8702,9021,9397,9262,9397,7745,9199,9310,8702,8385,7253
Lapatinib,GSK269962A,Hs.578.T,breast,6731,10847,11092,11056,11092,4884,7508,6216,6731,6879,5957
Lapatinib,GSK269962A,JIMT.1,breast,5996,12740,13014,12815,13014,4860,5549,5816,5996,5744,6562
Lapatinib,GSK269962A,MCF7,breast,4861,13570,13728,13621,13728,3554,4731,5346,4861,4694,5276
Lapatinib,GSK269962A,MDA.MB.157,breast,11903,6572,7170,6758,7170,11900,10614,11878,11903,11588,13489
Lapatinib,GSK269962A,MDA.MB.231,breast,10634,6808,7394,7138,7394,9925,10453,9863,10634,10855,10826
Lapatinib,GSK269962A,MDA.MB.361,breast,1715,16714,16745,16729,16745,1776,1730,1742,1715,1900,2214
Lapatinib,GSK269962A,MDA.MB.415,breast,6782,11749,12106,11845,12106,6501,6358,6855,6782,6417,8528
Lapatinib,GSK269962A,MDA.MB.436,breast,16710,2749,2972,2527,2972,16832,11999,16631,16710,16462,13487
Lapatinib,GSK269962A,MDA.MB.453,breast,7544,10309,10756,10523,10756,7228,7734,7692,7544,7827,6681
Lapatinib,GSK269962A,MDA.MB.468,breast,4721,13839,14043,13884,14043,3537,4445,5185,4721,4889,5393
Lapatinib,GSK269962A,MFM.223,breast,9015,8597,9017,8851,9017,8244,9563,9183,9015,8774,9211
Lapatinib,GSK269962A,OCUB.M,breast,2455,15973,16012,15990,16012,2168,2422,2216,2455,1973,3008
Lapatinib,GSK269962A,T47D,breast,4606,13910,14121,13923,14121,3269,4352,4530,4606,4665,4321
Lapatinib,GSK269962A,UACC.893,breast,949,17510,17541,17516,17541,1455,918,1013,949,1106,1267
Lapatinib,Temozolomide,Hs.578.T,breast,11929,5888,6355,6105,6355,11753,11018,12652,11929,12382,13485
Lapatinib,Uprosertib,HCC1806,breast,2560,16325,16467,16289,16467,2232,1970,2433,2560,2699,3043
Lapatinib,Uprosertib,HCC1937,breast,8455,9687,10166,9885,10166,8169,8428,8757,8455,7855,7730
Lapatinib,Uprosertib,HCC1954,breast,6016,13669,14197,13578,14197,5902,4132,6949,6016,5437,6697
Lapatinib,Uprosertib,HCC38,breast,10919,6597,7167,6918,7167,10478,10584,9858,10919,11102,11382
Lapatinib,Uprosertib,HCC70,breast,9436,8452,8901,8692,8901,8869,9547,9091,9436,9161,9792
Lapatinib,Uprosertib,Hs.578.T,breast,6220,11664,11911,11807,11911,4567,6570,5663,6220,6518,5745
Lapatinib,Uprosertib,JIMT.1,breast,3309,15287,15489,15312,15489,2598,2968,4235,3309,3470,3912
Lapatinib,Uprosertib,MCF7,breast,4392,13463,13547,13575,13547,2978,4879,4148,4392,4684,3461
Lapatinib,Uprosertib,MDA.MB.157,breast,13000,5126,5558,5214,5558,12723,11301,12417,13000,13149,11850
Lapatinib,Uprosertib,MDA.MB.231,breast,11017,6379,6908,6682,6908,10079,10709,10452,11017,11137,9615
Lapatinib,Uprosertib,MDA.MB.361,breast,2038,16463,16563,16480,16563,2035,1863,1852,2038,1908,2309
Lapatinib,Uprosertib,MDA.MB.415,breast,4697,14096,14482,14099,14482,3497,3841,4503,4697,4907,4906
Lapatinib,Uprosertib,MDA.MB.436,breast,16374,2847,2995,2651,2995,16448,11973,16708,16374,15960,13484
Lapatinib,Uprosertib,MDA.MB.453,breast,7009,11716,12267,11769,12267,6495,6080,6351,7009,6370,8124
Lapatinib,Uprosertib,MDA.MB.468,breast,2540,16221,16410,16205,16410,2237,2020,2502,2540,2794,3118
Lapatinib,Uprosertib,MFM.223,breast,8458,8805,9227,9100,9227,7161,9378,8309,8458,8612,6626
Lapatinib,Uprosertib,OCUB.M,breast,1113,17357,17384,17372,17384,1588,1051,1071,1113,1086,1471
Lapatinib,Uprosertib,T47D,breast,6344,12258,12755,12282,12755,4765,5758,6910,6344,6228,6217
Lapatinib,Uprosertib,UACC.893,breast,1208,17437,17376,17396,17376,1570,1065,1473,1208,1292,1608
Lapatinib,Luminespib,AU565,breast,9633,8220,8699,8473,8699,9301,9705,8984,9633,10014,10488
Lapatinib,Luminespib,BT.549,breast,14667,3815,4099,3785,4099,14388,11694,14642,14667,14445,13482
