Drug1,Drug2,Cell_Line,Tissue,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,BIRRA,RRA
AZD7762,Alpelisib,HCC1419,breast,13158,4792,5711,5010,5711,13127,16345,12561,13158,13114,12100
AZD7762,Alpelisib,HCC1428,breast,5944,13949,14317,13932,14317,7190,6444,6918,5944,5081,7868
AZD7762,Alpelisib,HCC1806,breast,7941,11456,12164,11521,12164,8632,10505,8014,7941,7896,8515
AZD7762,Alpelisib,HCC1937,breast,14830,3108,3234,3220,3234,14612,16926,14544,14830,14734,16874
AZD7762,Alpelisib,HCC1954,breast,6847,14149,14485,13968,14485,8848,6274,5962,6847,6043,10185
AZD7762,Alpelisib,HCC38,breast,14173,3832,4578,4007,4578,14182,16680,14493,14173,14159,16872
AZD7762,Alpelisib,HCC70,breast,13447,4439,5318,4637,5318,13565,16477,12682,13447,13381,16870
AZD7762,Alpelisib,Hs.578.T,breast,5868,14161,14463,14030,14463,7189,6311,5900,5868,5737,7856
AZD7762,Alpelisib,JIMT.1,breast,10178,10229,11046,10076,11046,10593,12355,11562,10178,9984,9771
AZD7762,Alpelisib,MCF7,breast,10236,8567,9444,8902,9444,11655,14189,9729,10236,9697,16868
AZD7762,Alpelisib,MDA.MB.157,breast,8570,11602,12340,11509,12340,9376,10404,9845,8570,8074,9224
AZD7762,Alpelisib,MDA.MB.231,breast,10562,8055,9027,8415,9027,11439,14424,10339,10562,10513,12092
AZD7762,Alpelisib,MDA.MB.361,breast,10139,9408,10274,9584,10274,11119,13217,10367,10139,9770,11415
AZD7762,Alpelisib,MDA.MB.415,breast,12501,7843,9061,7934,9061,13085,14566,13803,12501,11536,11733
AZD7762,Alpelisib,MDA.MB.436,breast,15483,2966,3272,3026,3272,15809,16924,15384,15483,15349,16866
AZD7762,Alpelisib,MDA.MB.453,breast,11794,7005,8317,7377,8317,12488,14980,12042,11794,11198,16864
AZD7762,Alpelisib,MDA.MB.468,breast,8755,10342,11053,10493,11053,9392,11832,9003,8755,8826,8530
AZD7762,Alpelisib,MFM.223,breast,6797,13145,13560,12996,13560,7539,8111,6830,6797,6562,8461
AZD7762,Alpelisib,OCUB.M,breast,2610,16743,16738,16690,16738,4151,2746,2686,2610,2306,2748
AZD7762,Alpelisib,T47D,breast,15233,2840,3150,2964,3150,14991,16935,14752,15233,15441,16862
AZD7762,Alpelisib,UACC.893,breast,12147,6263,7382,6663,7382,12780,15527,13433,12147,12136,11865
AZD7762,SCH772984,JIMT.1,breast,8844,8362,9002,8871,9002,8530,14435,9063,8844,9263,7118
AZD7762,SCH772984,MCF7,breast,7158,11306,11779,11544,11779,7930,11057,6122,7158,7185,8589
AZD7762,SCH772984,MDA.MB.157,breast,8522,9712,10376,10051,10376,8869,12934,9285,8522,8592,8458
AZD7762,SCH772984,MDA.MB.231,breast,7525,11285,11835,11483,11835,8232,10846,7310,7525,7582,8456
AZD7762,SCH772984,MDA.MB.361,breast,8392,10016,10657,10326,10657,9016,12589,8621,8392,8587,9411
AZD7762,SCH772984,MDA.MB.415,breast,12567,5185,6170,5516,6170,12626,16123,12538,12567,12513,12078
AZD7762,SCH772984,MDA.MB.436,breast,15548,2468,2727,2587,2727,15314,17004,15247,15548,15997,16859
AZD7762,SCH772984,MDA.MB.453,breast,11256,6535,7591,7012,7591,11635,15350,10714,11256,10991,12057
AZD7762,SCH772984,MDA.MB.468,breast,8345,9630,10330,9998,10330,8316,12863,8060,8345,8869,7678
AZD7762,SCH772984,MFM.223,breast,5319,12977,13220,13167,13220,5924,8725,5354,5319,5536,4873
AZD7762,SCH772984,OCUB.M,breast,5437,14065,14415,14121,14415,6881,6118,4445,5437,4984,7276
AZD7762,SCH772984,T47D,breast,13863,3752,4221,3964,4221,13516,16720,12666,13863,14230,16856
AZD7762,SCH772984,UACC.893,breast,8884,10394,11149,10561,11149,9570,11798,10087,8884,8617,10026
AZD7762,SCH772984,AU565,breast,5865,13763,14065,13821,14065,7265,6937,5297,5865,5173,8144
AZD7762,SCH772984,BT.549,breast,9592,8253,8868,8692,8868,9886,14595,9274,9592,9576,10420
AZD7762,SCH772984,CAL.120,breast,9767,8353,9247,8739,9247,9728,14173,9459,9767,9476,9799
AZD7762,SCH772984,CAL.51,breast,5549,13374,13660,13486,13660,6702,7635,5237,5549,5203,6416
AZD7762,SCH772984,CAMA.1,breast,9716,8293,9058,8706,9058,9642,14350,9935,9716,9670,8417
AZD7762,SCH772984,COLO.824,breast,6826,12687,13090,12733,13090,7764,8955,7100,6826,6130,8414
AZD7762,SCH772984,DU.4475,breast,2665,16349,16497,16404,16497,4252,3059,2104,2665,2382,3145
AZD7762,SCH772984,EFM.19,breast,12107,6064,7020,6459,7020,12343,15640,12632,12107,11722,11501
AZD7762,SCH772984,EVSA.T,breast,6671,11692,12171,11929,12171,7214,10400,6540,6671,6124,7655
AZD7762,SCH772984,HCC1143,breast,9951,7493,8262,8048,8262,9713,14933,10276,9951,10071,8401
AZD7762,SCH772984,HCC1187,breast,8711,10355,11008,10552,11008,9598,12053,8895,8711,8404,8942
AZD7762,SCH772984,HCC1395,breast,15719,2520,2568,2611,2568,15692,17007,15518,15719,15998,16853
AZD7762,SCH772984,HCC1419,breast,11379,6139,7025,6638,7025,11208,15610,11291,11379,11336,10800
AZD7762,SCH772984,HCC1428,breast,9195,9049,9691,9370,9691,9365,13837,9221,9195,9356,9408
AZD7762,SCH772984,HCC1806,breast,7283,11643,12195,11810,12195,7994,10371,6717,7283,6865,8392
AZD7762,SCH772984,HCC1937,breast,13742,3921,4280,4100,4280,13312,16686,14037,13742,13713,11275
AZD7762,SCH772984,HCC1954,breast,9007,10821,11574,10824,11574,9694,11269,9199,9007,9032,10198
AZD7762,SCH772984,HCC38,breast,13537,3887,4345,4109,4345,12947,16679,13198,13537,13360,11288
AZD7762,SCH772984,HCC70,breast,12680,5172,6075,5489,6075,12716,16107,13127,12680,12882,11614
AZD7762,SCH772984,Hs.578.T,breast,4856,13858,14078,13984,14078,5826,6801,4667,4856,4552,5628
PD173074,NU7441,AU565,breast,9038,8914,9636,9323,9636,9653,13719,8696,9038,9159,10730
PD173074,NU7441,BT.549,breast,12267,5112,5624,5452,5624,11652,16324,12330,12267,12501,8367
PD173074,NU7441,CAL.120,breast,2332,16495,16569,16539,16569,3996,2936,2438,2332,1792,2245
PD173074,NU7441,CAL.51,breast,1992,16970,17034,16996,17034,3844,2453,2085,1992,1796,1564
PD173074,NU7441,CAMA.1,breast,10091,7424,8185,7984,8185,9919,14999,9733,10091,10213,8448
PD173074,NU7441,COLO.824,breast,7271,11593,12177,11789,12177,8195,10300,6758,7271,6779,8357
PD173074,NU7441,DU.4475,breast,1847,16876,16931,16953,16931,3787,2510,1853,1847,724,1065
PD173074,NU7441,EFM.19,breast,6622,12498,12830,12593,12830,7442,9394,6560,6622,6560,7952
PD173074,NU7441,EVSA.T,breast,6077,11648,12004,11954,12004,6474,10677,6394,6077,6312,5164
PD173074,NU7441,HCC1143,breast,10946,6565,7092,7022,7092,10662,15618,11235,10946,11692,8622
PD173074,NU7441,HCC1187,breast,7104,10893,11252,11172,11252,7318,11656,7007,7104,6987,5683
PD173074,NU7441,HCC1395,breast,12973,4517,5032,4759,5032,12856,16475,12823,12973,13271,11955
PD173074,NU7441,HCC1419,breast,5385,12578,12806,12834,12806,5893,9359,5120,5385,5525,5067
PD173074,NU7441,HCC1428,breast,10526,7365,8274,7837,8274,10648,14935,10265,10526,10591,9659
PD173074,NU7441,HCC1806,breast,6499,11589,12032,11863,12032,7230,10624,6030,6499,6403,6737
PD173074,NU7441,HCC1937,breast,11483,6168,7189,6637,7189,11389,15458,11103,11483,11099,11809
PD173074,NU7441,HCC1954,breast,6257,12770,13188,12888,13188,7657,8763,5670,6257,6295,8297
PD173074,NU7441,HCC38,breast,6216,12595,12892,12725,12892,7007,9177,5835,6216,5908,6802
PD173074,NU7441,HCC70,breast,3489,15625,15867,15656,15867,4835,3853,4016,3489,3476,3501
PD173074,NU7441,Hs.578.T,breast,2706,16283,16409,16316,16409,4238,3153,2449,2706,2550,3256
PD173074,NU7441,JIMT.1,breast,5585,12515,12802,12770,12802,6187,9406,5920,5585,5305,5438
PD173074,NU7441,MDA.MB.468,breast,8707,8598,9179,9106,9179,8507,14244,8284,8707,9533,7878
PD173074,NU7441,MFM.223,breast,1086,18198,18214,18189,18214,3680,937,747,1086,1399,1201
PD173074,NU7441,MCF7,breast,4406,14323,14547,14454,14547,5618,5917,4449,4406,4528,4347
PD173074,NU7441,MDA.MB.157,breast,9384,8511,9136,8917,9136,9248,14308,9233,9384,9583,8318
PD173074,NU7441,MDA.MB.231,breast,8321,9356,9894,9777,9894,8462,13388,7557,8321,8268,8313
PD173074,NU7441,OCUB.M,breast,3409,15462,15564,15513,15564,4649,4364,2873,3409,3109,3408
PD173074,NU7441,MDA.MB.361,breast,6229,12593,13043,12752,13043,7176,8986,6825,6229,5458,7724
PD173074,NU7441,MDA.MB.415,breast,8589,9278,9844,9677,9844,8916,13510,8555,8589,8778,8303
PD173074,NU7441,T47D,breast,12146,4834,5434,5195,5434,11528,16333,11871,12146,12617,10259
PD173074,NU7441,MDA.MB.436,breast,18351,606,483,539,483,18108,17311,18011,18351,18743,16849
PD173074,NU7441,UACC.893,breast,1853,17028,17128,17085,17128,3818,2279,1713,1853,1144,1181
PD173074,NU7441,MDA.MB.453,breast,7874,10450,10930,10724,10930,8473,12196,7556,7874,7940,9174
PD173074,ZM447439,AU565,breast,6743,11498,11880,11765,11880,7397,10784,6525,6743,7164,8198
PD173074,ZM447439,BT.549,breast,11811,5676,6347,6067,6347,11388,15937,12231,11811,11615,8475
PD173074,ZM447439,CAL.120,breast,2529,16199,16337,16266,16337,4084,3263,2473,2529,2300,2442
PD173074,ZM447439,CAL.51,breast,2307,16425,16544,16480,16544,3937,2960,2444,2307,1805,1752
PD173074,ZM447439,CAMA.1,breast,9903,8083,8777,8521,8777,10230,14528,10036,9903,9970,10042
PD173074,ZM447439,COLO.824,breast,7444,11469,11943,11619,11943,8134,10633,7366,7444,7396,8272
PD173074,ZM447439,DU.4475,breast,1309,17435,17514,17510,17514,3659,1767,1237,1309,725,822
PD173074,ZM447439,EFM.19,breast,6563,12299,12762,12424,12762,7315,9334,6416,6563,6270,7664
PD173074,ZM447439,EVSA.T,breast,5502,12547,12855,12789,12855,5975,9080,5820,5502,6005,4544
PD173074,ZM447439,HCC1143,breast,9766,7432,7971,8001,7971,9246,15088,9471,9766,9978,8261
PD173074,ZM447439,HCC1187,breast,7262,11269,11648,11495,11648,8278,11056,6495,7262,7118,9311
PD173074,ZM447439,HCC1395,breast,10212,7249,7822,7796,7822,10251,15105,10024,10212,10465,10209
PD173074,ZM447439,HCC1419,breast,5532,12369,12604,12639,12604,6105,9749,5736,5532,5626,4562
PD173074,ZM447439,HCC1428,breast,14099,4020,4573,4144,4573,13666,16557,13957,14099,14160,11732
PD173074,ZM447439,HCC1806,breast,6766,11898,12350,12103,12350,7857,10192,6015,6766,6776,8386
PD173074,ZM447439,HCC1937,breast,9329,7875,8567,8409,8567,9111,14630,8862,9329,9699,8247
PD173074,ZM447439,HCC1954,breast,6836,11796,12272,11990,12272,7553,10349,7355,6836,7139,7127
PD173074,ZM447439,HCC38,breast,6280,12739,13242,12831,13242,7106,8243,6115,6280,6321,7387
PD173074,ZM447439,HCC70,breast,6394,11909,12328,12120,12328,6915,10124,6835,6394,5944,6201
PD173074,ZM447439,Hs.578.T,breast,4325,14270,14549,14408,14549,5248,5903,4386,4325,4359,4067
PD173074,ZM447439,JIMT.1,breast,5596,12532,12823,12764,12823,6155,9368,5330,5596,6316,5177
PD173074,ZM447439,MCF7,breast,2291,16378,16434,16459,16434,3943,3110,2368,2291,1808,1966
PD173074,ZM447439,MDA.MB.157,breast,8511,9312,9820,9679,9820,8366,13551,8495,8511,8231,7886
PD173074,ZM447439,MDA.MB.231,breast,8358,9113,9705,9565,9705,8279,13493,8172,8358,8974,8224
PD173074,ZM447439,MDA.MB.361,breast,5110,13085,13287,13280,13287,5841,8417,4419,5110,5627,5475
PD173074,ZM447439,MDA.MB.415,breast,7927,10107,10626,10426,10626,8133,12449,7637,7927,7726,8036
PD173074,ZM447439,MDA.MB.436,breast,17918,858,753,839,753,17690,17247,17785,17918,17945,16847
PD173074,ZM447439,MDA.MB.453,breast,4984,13665,13902,13808,13902,6087,7101,4601,4984,5064,5586
PD173074,ZM447439,MDA.MB.468,breast,8073,9731,10258,10101,10258,8156,12983,8489,8073,8386,8213
PD173074,ZM447439,MFM.223,breast,2692,16255,16376,16291,16376,4136,3169,2746,2692,2646,2558
PD173074,ZM447439,OCUB.M,breast,3999,14878,15072,14963,15072,5242,5056,3975,3999,3991,4808
PD173074,ZM447439,T47D,breast,9483,7952,8588,8453,8588,9277,14642,9531,9483,9408,8201
PD173074,ZM447439,UACC.893,breast,2198,16564,16703,16641,16703,3985,2726,1854,2198,1607,2060
PD173074,Palbociclib,AU565,breast,13655,4341,4964,4514,4964,13707,16439,13943,13655,13388,16845
PD173074,Palbociclib,BT.549,breast,15668,2263,2097,2337,2097,15115,17023,15073,15668,15550,16843
PD173074,Palbociclib,CAL.120,breast,11338,6439,7429,6906,7429,11245,15281,11745,11338,11434,10121
PD173074,Palbociclib,CAL.51,breast,9816,8607,9472,8946,9472,9735,13902,10283,9816,9748,8365
PD173074,Palbociclib,CAMA.1,breast,15909,2397,2477,2458,2477,15893,16948,15780,15909,16172,16841
PD173074,Palbociclib,COLO.824,breast,12511,5535,6471,5870,6471,12901,15808,12949,12511,12257,16839
PD173074,Palbociclib,DU.4475,breast,3429,15013,15142,15126,15142,4555,4891,3267,3429,3298,3240
PD173074,Palbociclib,EFM.19,breast,17407,1242,1115,1280,1115,17190,17157,17286,17407,17700,16838
PD173074,Palbociclib,EVSA.T,breast,12559,4814,5481,5121,5481,11924,16276,12706,12559,12918,10672
PD173074,Palbociclib,HCC1143,breast,13484,4029,4246,4225,4246,12733,16644,12639,13484,14354,11854
PD173074,Palbociclib,HCC1187,breast,14789,3073,3271,3199,3271,14359,16811,14713,14789,15126,16836
PD173074,Palbociclib,HCC1395,breast,18523,565,428,483,428,18358,17288,18414,18523,18474,16834
PD173074,Palbociclib,HCC1419,breast,13170,4370,4799,4573,4799,12841,16461,12905,13170,13451,11516
PD173074,Palbociclib,HCC1428,breast,17177,1283,1058,1327,1058,16728,17162,16821,17177,17265,16832
PD173074,Palbociclib,HCC1806,breast,15659,2819,3119,2889,3119,15496,16840,15322,15659,15529,16830
PD173074,Palbociclib,HCC1937,breast,16304,1876,1908,1947,1908,15762,17033,16307,16304,16558,16828
PD173074,Palbociclib,HCC1954,breast,14562,4045,4845,4115,4845,14648,16460,14196,14562,14849,16826
PD173074,Palbociclib,HCC202,breast,17276,1333,1291,1371,1291,17008,17130,17152,17276,17222,16824
PD173074,Palbociclib,HCC38,breast,13611,4223,4514,4400,4514,13294,16566,13873,13611,13324,16822
PD173074,Palbociclib,HCC70,breast,13723,4042,4605,4243,4605,13689,16533,13206,13723,13961,16821
PD173074,Palbociclib,Hs.578.T,breast,11807,5857,6639,6267,6639,11798,15698,11545,11807,11670,10671
PD173074,Palbociclib,JIMT.1,breast,13207,4668,5542,4882,5542,13144,16233,13257,13207,13389,16819
PD173074,Palbociclib,MCF7,breast,3744,14584,14696,14749,14696,4657,5647,3472,3744,3377,2832
PD173074,Palbociclib,MDA.MB.157,breast,12932,4614,5201,4851,5201,12720,16339,12424,12932,12713,11361
PD173074,Palbociclib,MDA.MB.231,breast,11920,5176,5845,5568,5845,11396,16067,11844,11920,12426,9498
PD173074,Palbociclib,MDA.MB.361,breast,14867,3611,4212,3725,4212,15463,16624,14825,14867,14753,16817
PD173074,Palbociclib,MDA.MB.415,breast,15966,2192,2275,2266,2275,15564,16960,16126,15966,16173,16815
PD173074,Palbociclib,MDA.MB.436,breast,18477,595,448,508,448,18339,17272,18166,18477,18281,16813
PD173074,Palbociclib,MDA.MB.453,breast,9064,10032,10672,10200,10672,9550,12535,8915,9064,8970,9902
PD173074,Palbociclib,MDA.MB.468,breast,14733,3256,3656,3371,3656,14282,16729,14669,14733,14897,16811
PD173074,Palbociclib,MFM.223,breast,11167,6909,7786,7388,7786,11746,15109,11263,11167,10992,16809
PD173074,Palbociclib,OCUB.M,breast,13516,4651,5433,4812,5433,13509,16256,13752,13516,13344,16807
PD173074,Palbociclib,T47D,breast,14508,3398,3906,3511,3906,13939,16660,14077,14508,14419,12054
PD173074,Palbociclib,UACC.893,breast,12613,4861,5645,5158,5645,12263,16160,12396,12613,13053,16805
PD173074,5-Fluorouracil,Hs.578.T,breast,12686,5710,6767,5992,6767,12933,15588,12447,12686,12132,16804
PD173074,5-Fluorouracil,JIMT.1,breast,15285,3110,3143,3187,3143,15563,16819,15190,15285,15043,16802
PD173074,5-Fluorouracil,MCF7,breast,10326,6865,7622,7445,7622,10030,15155,10262,10326,10684,10006
PD173074,5-Fluorouracil,MDA.MB.157,breast,12042,5879,6628,6255,6628,12009,15694,12377,12042,11887,11654
PD173074,5-Fluorouracil,MDA.MB.231,breast,13415,4365,5030,4551,5030,13209,16375,13142,13415,14022,16800
PD173074,5-Fluorouracil,MDA.MB.361,breast,18109,777,645,725,645,18065,17228,18019,18109,17946,16798
PD173074,5-Fluorouracil,MDA.MB.415,breast,17563,1132,950,1161,950,17511,17161,17373,17563,17726,16796
PD173074,5-Fluorouracil,MDA.MB.436,breast,16967,1705,1509,1750,1509,17035,17068,16004,16967,17266,16794
PD173074,5-Fluorouracil,MDA.MB.453,breast,12355,6968,8037,7175,8037,12688,15086,13549,12355,11610,11628
PD173074,5-Fluorouracil,MDA.MB.468,breast,11605,5997,6784,6463,6784,11716,15579,11768,11605,11919,12048
PD173074,5-Fluorouracil,MFM.223,breast,16387,2529,2473,2539,2473,16766,16909,16983,16387,16150,16791
PD173074,5-Fluorouracil,OCUB.M,breast,14506,3373,3617,3505,3617,14239,16724,14026,14506,14309,16789
PD173074,5-Fluorouracil,T47D,breast,16132,2115,1984,2172,1984,15873,16998,16220,16132,16174,16787
PD173074,5-Fluorouracil,UACC.893,breast,11988,5284,5839,5677,5839,11880,16031,11677,11988,12494,16785
PD173074,5-Fluorouracil,AU565,breast,13043,4875,5546,5106,5546,12896,16216,13244,13043,13671,11121
PD173074,5-Fluorouracil,BT.549,breast,15108,3308,3380,3380,3380,14924,16763,14894,15108,15003,16784
PD173074,5-Fluorouracil,CAL.120,breast,13436,4562,5167,4757,5167,13691,16329,13371,13436,13164,16782
PD173074,5-Fluorouracil,CAL.51,breast,8037,10383,10853,10659,10853,8529,12125,8312,8037,7767,8102
PD173074,5-Fluorouracil,CAMA.1,breast,16768,1627,1457,1709,1457,16487,17063,15760,16768,16724,16780
PD173074,5-Fluorouracil,COLO.824,breast,15144,3193,3458,3273,3458,15101,16730,14778,15144,15322,16778
PD173074,5-Fluorouracil,DU.4475,breast,4525,13696,13876,13886,13876,5246,7062,4384,4525,4646,3426
PD173074,5-Fluorouracil,EFM.19,breast,17930,901,740,907,740,17872,17188,17404,17930,18082,16776
PD173074,5-Fluorouracil,EVSA.T,breast,10998,6943,7849,7428,7849,10993,15010,11088,10998,10739,9025
PD173074,5-Fluorouracil,HCC1143,breast,12330,5331,5836,5691,5836,12182,16055,12204,12330,12207,11976
PD173074,5-Fluorouracil,HCC1187,breast,12278,5653,6321,5995,6321,12398,15857,12425,12278,12470,16774
PD173074,5-Fluorouracil,HCC1395,breast,18498,570,435,485,435,18346,17249,18218,18498,18744,16772
PD173074,5-Fluorouracil,HCC1419,breast,16823,1545,1389,1619,1389,16445,17069,16720,16823,17113,16770
PD173074,5-Fluorouracil,HCC1428,breast,15579,3400,3909,3395,3909,15858,16639,16368,15579,15620,16768
PD173074,5-Fluorouracil,HCC1806,breast,15005,3473,3818,3557,3818,15294,16670,14809,15005,14948,16766
PD173074,5-Fluorouracil,HCC1937,breast,15017,2713,2652,2892,2652,14417,16858,14290,15017,15390,16764
PD173074,5-Fluorouracil,HCC1954,breast,17387,1988,2034,1907,2034,17644,16997,17708,17387,17056,16762
PD173074,5-Fluorouracil,HCC202,breast,18256,662,534,607,534,18022,17221,18044,18256,18475,16760
PD173074,5-Fluorouracil,HCC38,breast,12671,5099,5608,5411,5608,12692,16180,12284,12671,13464,16758
PD173074,5-Fluorouracil,HCC70,breast,12995,5814,6600,6014,6600,12981,15685,13445,12995,12711,11008
PD173074,PF-4708671,BT.549,breast,14299,4087,4543,4181,4543,14325,16504,14573,14299,14078,16756
PD173074,PF-4708671,CAL.120,breast,6491,12406,12891,12576,12891,7428,8850,6406,6491,5860,7925
PD173074,PF-4708671,CAL.51,breast,5857,12885,13286,13027,13286,7067,8099,5946,5857,5839,6253
PD173074,PF-4708671,CAMA.1,breast,12240,5994,6932,6369,6932,12799,15468,12633,12240,12125,16754
PD173074,PF-4708671,COLO.824,breast,12069,7580,8593,7877,8593,13715,14526,12858,12069,11308,16752
PD173074,PF-4708671,DU.4475,breast,2598,16037,16079,16112,16079,3986,3591,2660,2598,2643,1877
PD173074,PF-4708671,EFM.19,breast,13595,6446,7960,6564,7960,14592,14849,13843,13595,12995,16750
PD173074,PF-4708671,EVSA.T,breast,8741,9547,10231,9894,10231,8950,12802,9291,8741,8807,8045
PD173074,PF-4708671,HCC1143,breast,12716,5300,5870,5564,5870,12379,16050,12438,12716,13006,10799
PD173074,PF-4708671,HCC1187,breast,11888,6048,7000,6458,7000,12127,15389,12724,11888,11802,16748
PD173074,PF-4708671,HCC1395,breast,17212,1698,1791,1724,1791,17421,16992,17750,17212,16967,16746
PD173074,PF-4708671,HCC1419,breast,9502,8584,9249,8988,9249,9576,14003,9701,9502,9865,8769
PD173074,PF-4708671,HCC1428,breast,15839,2669,2757,2706,2757,15600,16827,15679,15839,15860,16744
PD173074,PF-4708671,HCC1806,breast,10283,8367,9316,8728,9316,11030,13986,11670,10283,10056,11482
PD173074,PF-4708671,HCC1937,breast,13881,3766,4368,3972,4368,13482,16490,13434,13881,14604,11983
PD173074,PF-4708671,HCC1954,breast,10791,8514,9433,8827,9433,12734,13903,10501,10791,10349,16741
PD173074,PF-4708671,HCC38,breast,10404,8409,9208,8693,9208,10748,13981,11168,10404,10221,10564
PD173074,PF-4708671,HCC70,breast,9950,9409,10177,9612,10177,10626,12927,10693,9950,9401,9842
PD173074,PF-4708671,Hs.578.T,breast,7566,11237,11834,11410,11834,8099,10659,7466,7566,7614,8019
PD173074,PF-4708671,JIMT.1,breast,9188,10465,11159,10603,11159,10972,11545,8824,9188,8756,16739
PD173074,PF-4708671,MCF7,breast,4483,14598,14791,14661,14791,5482,5573,4782,4483,4167,4554
PD173074,PF-4708671,MDA.MB.157,breast,12314,4927,5710,5285,5710,12059,16036,11341,12314,12384,11917
PD173074,PF-4708671,MDA.MB.231,breast,11603,6094,7008,6545,7008,11648,15381,11586,11603,11435,11198
PD173074,PF-4708671,MDA.MB.361,breast,11071,8301,9353,8591,9353,13159,13945,10558,11071,10195,16737
PD173074,PF-4708671,MDA.MB.415,breast,12536,6659,7743,6971,7743,14145,15082,12601,12536,12240,16735
PD173074,PF-4708671,MDA.MB.436,breast,18521,579,457,491,457,18410,17214,18419,18521,18476,16733
PD173074,PF-4708671,MDA.MB.453,breast,7549,10566,10906,10845,10906,7874,11992,7151,7549,8269,7996
PD173074,PF-4708671,MDA.MB.468,breast,10205,7578,8450,8096,8450,10747,14599,10244,10205,10244,9801
PD173074,PF-4708671,MFM.223,breast,6217,15176,15418,14955,15418,9697,4510,4908,6217,5756,9607
PD173074,PF-4708671,OCUB.M,breast,8137,12080,12778,12085,12778,9295,9175,9086,8137,7213,9438
PD173074,PF-4708671,T47D,breast,12810,4685,5568,4929,5568,12382,16074,13020,12810,12669,11078
PD173074,PF-4708671,UACC.893,breast,7538,12426,12934,12460,12934,8565,8898,8663,7538,6599,7981
PD173074,PF-4708671,AU565,breast,13372,4699,5549,4895,5549,13558,16084,13619,13372,13250,11572
PD173074,Gemcitabine,MDA.MB.231,breast,9145,10352,11197,10433,11197,9538,11558,10306,9145,8930,7976
PD173074,Gemcitabine,MDA.MB.361,breast,17695,1028,936,1050,936,17760,17112,16923,17695,17727,16730
PD173074,Gemcitabine,MDA.MB.415,breast,15669,2546,2452,2631,2452,15776,16861,15674,15669,16175,16728
PD173074,Gemcitabine,MDA.MB.436,breast,17476,1275,1140,1292,1140,17485,17078,17493,17476,17556,16726
PD173074,Gemcitabine,MDA.MB.453,breast,12195,6497,7506,6847,7506,12677,15179,13365,12195,12138,16724
PD173074,Gemcitabine,MDA.MB.468,breast,6513,12896,13417,12961,13417,7582,7773,6928,6513,5981,7967
PD173074,Gemcitabine,MFM.223,breast,11848,6784,7740,7170,7740,13054,15002,12089,11848,11773,16722
PD173074,Gemcitabine,OCUB.M,breast,8080,10065,10562,10388,10562,8317,12466,8614,8080,8477,7959
PD173074,Gemcitabine,T47D,breast,13597,4009,4339,4215,4339,13289,16499,13119,13597,13594,16720
PD173074,Gemcitabine,UACC.893,breast,10444,6786,7580,7347,7580,10123,15080,10057,10444,10490,7951
PD173074,Gemcitabine,AU565,breast,11372,6916,7979,7367,7979,11546,14907,11591,11372,11514,10477
PD173074,Gemcitabine,BT.549,breast,14940,3478,3750,3542,3750,14685,16614,14611,14940,15149,16718
PD173074,Gemcitabine,CAL.120,breast,7544,10877,11400,11117,11400,7866,11167,8126,7544,7834,7947
PD173074,Gemcitabine,CAL.51,breast,3645,15339,15539,15396,15539,4843,4305,3371,3645,3390,4578
PD173074,Gemcitabine,CAMA.1,breast,12806,5142,5938,5416,5938,12655,15897,12635,12806,13325,16716
PD173074,Gemcitabine,COLO.824,breast,9847,8470,9209,8874,9209,10388,13923,10047,9847,9274,10763
PD173074,Gemcitabine,DU.4475,breast,3156,15381,15486,15472,15486,4210,4385,2971,3156,3027,2375
PD173074,Gemcitabine,EFM.19,breast,14268,3693,3954,3890,3954,14407,16575,13951,14268,14355,16714
PD173074,Gemcitabine,EVSA.T,breast,9041,9742,10493,9990,10493,9262,12404,8808,9041,8915,7932
PD173074,Gemcitabine,HCC1143,breast,10838,6742,7384,7231,7384,10759,15157,9651,10838,11053,9184
PD173074,Gemcitabine,HCC1187,breast,10955,7165,8033,7665,8033,11630,14837,10518,10955,11230,16712
PD173074,Gemcitabine,HCC1395,breast,15555,2563,2493,2656,2493,15442,16826,15267,15555,15286,16710
PD173074,Gemcitabine,HCC1419,breast,15385,2426,2359,2544,2359,14744,16852,14765,15385,15204,16708
PD173074,Gemcitabine,HCC1428,breast,14432,3723,3958,3882,3958,14465,16581,14441,14432,14503,16706
PD173074,Gemcitabine,HCC1806,breast,8311,11635,12325,11669,12325,9344,10111,9752,8311,7368,8453
PD173074,Gemcitabine,HCC1937,breast,7659,10811,11289,11038,11289,8110,11259,7156,7659,7162,7920
PD173074,Gemcitabine,HCC1954,breast,17046,2097,2150,2056,2150,17299,16917,17148,17046,16821,16704
PD173074,Gemcitabine,HCC38,breast,10130,7276,8003,7842,8003,9849,14866,10066,10130,10283,8489
PD173074,Gemcitabine,HCC70,breast,7204,12518,13100,12498,13100,7848,8209,8277,7204,7266,7668
PD173074,Gemcitabine,Hs.578.T,breast,10185,7797,8536,8259,8536,10371,14535,9490,10185,10427,9045
PD173074,Gemcitabine,JIMT.1,breast,11790,6475,7346,6899,7346,12266,15202,12837,11790,11360,16702
PD173074,Gemcitabine,MCF7,breast,11285,6251,7188,6732,7188,11169,15254,10830,11285,11368,10596
PD173074,Gemcitabine,MDA.MB.157,breast,11386,6901,7892,7349,7892,11527,14910,11719,11386,11158,11256
