Drug1,Drug2,Cell_Line,Tissue,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,BIRRA,RRA
Luminespib,SB216763,MDA.MB.468,breast,16519,2428,2286,2232,2286,16607,12565,16500,16519,16547,13702
Luminespib,SB216763,MFM.223,breast,17170,2029,1766,1832,1766,17288,12712,17288,17170,17099,13700
Luminespib,SB216763,OCUB.M,breast,15507,2999,2783,2849,2783,15214,12420,15416,15507,15620,13698
Luminespib,SB216763,T47D,breast,17673,1666,1398,1413,1398,17609,12803,17691,17673,17566,13696
Luminespib,SB216763,UACC.893,breast,11257,5938,6321,6359,6321,10320,11040,10956,11257,11491,9418
Luminespib,Afatinib,AU565,breast,16391,2761,2577,2574,2577,16788,12478,16389,16391,16122,13694
Luminespib,ZM447439,AU565,breast,15033,3473,3625,3351,3625,15285,12157,14878,15033,14772,13692
Luminespib,ZM447439,BT.549,breast,13920,4303,4569,4264,4569,13648,11815,13840,13920,13798,13690
Luminespib,ZM447439,CAL.120,breast,11981,7119,7949,7267,7949,12773,10188,11864,11981,11882,13688
Luminespib,ZM447439,CAL.51,breast,4020,14017,14119,14072,14119,2851,4106,4335,4020,4611,3206
Luminespib,ZM447439,CAMA.1,breast,12845,4941,5386,5132,5386,12150,11472,12724,12845,12886,11426
Luminespib,ZM447439,COLO.824,breast,14664,4842,5680,4784,5680,15286,11428,15186,14664,14357,13686
Luminespib,ZM447439,DU.4475,breast,3635,13832,13921,13988,13921,2575,4394,3817,3635,3992,2520
Luminespib,ZM447439,EFM.19,breast,12988,5050,5534,5249,5534,12850,11360,13022,12988,12613,13684
Luminespib,ZM447439,EVSA.T,breast,5683,12185,12359,12318,12359,4523,5781,6049,5683,5922,4765
Luminespib,ZM447439,HCC1143,breast,15236,3512,3799,3360,3799,15423,12097,15382,15236,15046,13682
Luminespib,ZM447439,HCC1187,breast,8993,8802,9158,9040,9158,8796,9001,8452,8993,9204,9203
Luminespib,ZM447439,HCC1395,breast,17272,1896,1736,1700,1736,17282,12692,17435,17272,17100,13680
Luminespib,ZM447439,HCC1419,breast,14190,4338,4669,4318,4669,14517,11770,14014,14190,13891,13678
Luminespib,ZM447439,HCC1428,breast,13820,4335,4458,4332,4458,13359,11818,13970,13820,13478,13676
Luminespib,ZM447439,HCC1806,breast,12035,6452,7140,6715,7140,12726,10583,11257,12035,12448,13674
Luminespib,ZM447439,HCC1937,breast,15566,2863,2828,2720,2828,15077,12381,15230,15566,15621,13672
Luminespib,ZM447439,HCC1954,breast,11846,6818,7653,7053,7653,12550,10226,12499,11846,11388,13670
Luminespib,ZM447439,HCC38,breast,14246,3983,4236,3959,4236,14169,11910,14145,14246,13882,13668
Luminespib,ZM447439,HCC70,breast,13413,4765,5508,4873,5508,13594,11481,13283,13413,13448,13666
Luminespib,ZM447439,Hs.578.T,breast,6728,10913,11088,11081,11088,5518,7144,6742,6728,7020,5428
Luminespib,ZM447439,JIMT.1,breast,13104,5329,6124,5520,6124,13142,11107,13306,13104,12739,13664
Luminespib,ZM447439,MCF7,breast,4759,13454,13664,13512,13664,3510,4541,4906,4759,4912,4862
Luminespib,ZM447439,MDA.MB.157,breast,13673,4221,4526,4225,4526,13372,11800,12587,13673,13996,13662
Luminespib,ZM447439,MDA.MB.231,breast,14176,4042,4690,4028,4690,14261,11742,13649,14176,13997,13660
Luminespib,ZM447439,MDA.MB.361,breast,6748,11896,12229,11981,12229,6622,5884,6734,6748,6634,7714
Luminespib,ZM447439,MDA.MB.415,breast,14671,4069,4729,3979,4729,14573,11752,15056,14671,14654,13658
Luminespib,ZM447439,MDA.MB.436,breast,17131,2028,1839,1836,1839,17190,12645,17175,17131,16725,13656
Luminespib,ZM447439,MDA.MB.453,breast,10321,7156,7773,7490,7773,9677,10211,10181,10321,10409,9341
Luminespib,ZM447439,MDA.MB.468,breast,10949,7026,7682,7325,7682,10869,10151,11045,10949,11004,13654
Luminespib,ZM447439,MFM.223,breast,11569,6540,7312,6843,7312,11832,10481,10896,11569,11197,13652
Luminespib,ZM447439,OCUB.M,breast,7716,10021,10224,10217,10224,6836,7923,6816,7716,7345,6632
Luminespib,ZM447439,T47D,breast,15053,3319,3465,3206,3465,14801,12180,14612,15053,14950,13650
Luminespib,ZM447439,UACC.893,breast,5878,12732,12999,12758,12999,5218,5152,7065,5878,6078,6068
Luminespib,MK-2206,HCC202,breast,13043,5002,5671,5189,5671,12949,11302,13244,13043,13011,13648
Luminespib,MK-2206,Hs.578.T,breast,7447,10023,10316,10256,10316,6432,7916,6917,7447,7692,6682
Luminespib,Trametinib,Hs.578.T,breast,5192,12859,13145,12987,13145,3944,5141,5579,5192,5646,5574
Luminespib,Dabrafenib,AU565,breast,16845,2212,1908,2029,1908,16886,12608,16965,16845,16548,13646
Luminespib,Dabrafenib,BT.549,breast,12588,5201,5471,5442,5471,12529,11436,11844,12588,12475,13644
Luminespib,Dabrafenib,CAL.120,breast,15287,3448,3563,3310,3563,15522,12138,15407,15287,15009,13642
Luminespib,Dabrafenib,CAL.51,breast,7519,9953,10194,10180,10194,6308,7908,7842,7519,7774,5743
Luminespib,Dabrafenib,CAMA.1,breast,16107,2553,2428,2380,2428,15690,12470,16101,16107,16200,13640
Luminespib,Dabrafenib,COLO.824,breast,14993,4435,5015,4248,5015,15595,11689,15340,14993,14553,13638
Luminespib,Dabrafenib,DU.4475,breast,5529,11807,12027,12005,12027,3662,6194,5568,5529,5668,3901
Luminespib,Dabrafenib,EFM.19,breast,17207,1930,1669,1745,1669,17193,12667,17247,17207,16909,13636
Luminespib,Dabrafenib,EVSA.T,breast,11819,5518,5929,5860,5929,11132,11175,11313,11819,12607,11204
Luminespib,Dabrafenib,HCC1143,breast,15763,3371,3644,3169,3644,16028,12140,15863,15763,15554,13634
Luminespib,Dabrafenib,HCC1187,breast,14607,3672,3762,3592,3762,14559,12012,14176,14607,14038,13632
Luminespib,Dabrafenib,HCC1395,breast,18115,1426,1161,1132,1161,18070,12812,18061,18115,17794,13630
Luminespib,Dabrafenib,HCC1419,breast,17049,2071,1756,1877,1756,17145,12641,16558,17049,16910,13628
Luminespib,Dabrafenib,HCC1428,breast,16321,2550,2221,2357,2221,16272,12539,16471,16321,16201,13626
Luminespib,Dabrafenib,HCC1806,breast,15363,3421,3473,3270,3473,15657,12115,15514,15363,15010,13624
Luminespib,Dabrafenib,HCC1937,breast,15887,2802,2538,2650,2538,15573,12412,15866,15887,16026,13622
Luminespib,Dabrafenib,HCC1954,breast,17074,1974,1815,1781,1815,17047,12605,16780,17074,17101,13620
Luminespib,Dabrafenib,HCC38,breast,16420,2472,2259,2282,2259,16438,12516,16732,16420,16167,13618
Luminespib,Dabrafenib,HCC70,breast,14569,3912,4297,3841,4297,14391,11870,14926,14569,14199,13616
Luminespib,Dabrafenib,Hs.578.T,breast,9195,8721,9108,8948,9108,8793,8966,9631,9195,8960,8295
Luminespib,Dabrafenib,JIMT.1,breast,15816,2975,3056,2794,3056,15889,12270,15680,15816,15689,13614
Luminespib,Dabrafenib,MCF7,breast,9806,7316,7751,7657,7751,8658,10094,9691,9806,10307,7052
Luminespib,Dabrafenib,MDA.MB.157,breast,16011,2701,2615,2543,2615,15932,12391,16111,16011,16067,13612
Luminespib,Dabrafenib,MDA.MB.231,breast,15928,2749,2845,2607,2845,15938,12331,16292,15928,16027,13610
Luminespib,Dabrafenib,MDA.MB.361,breast,14923,3525,3618,3399,3618,14705,12059,14851,14923,14913,13608
Luminespib,Dabrafenib,MDA.MB.415,breast,17493,1753,1595,1533,1595,17439,12676,17325,17493,17316,13606
Luminespib,Dabrafenib,MDA.MB.436,breast,17456,1797,1573,1577,1573,17443,12677,17436,17456,17102,13604
Luminespib,Dabrafenib,MDA.MB.453,breast,12854,4937,5333,5141,5333,12667,11454,12091,12854,13080,13602
Luminespib,Dabrafenib,MDA.MB.468,breast,14759,3855,4090,3778,4090,15091,11834,14902,14759,14740,13600
Luminespib,Dabrafenib,MFM.223,breast,15267,3276,3253,3147,3253,15275,12192,15327,15267,15581,13598
Luminespib,Dabrafenib,OCUB.M,breast,12692,5041,5401,5261,5401,12146,11412,12365,12692,12824,13596
Luminespib,Dabrafenib,T47D,breast,16481,2360,2129,2165,2129,16311,12533,16403,16481,16378,13594
Luminespib,Dabrafenib,UACC.893,breast,11585,6044,6749,6402,6749,10706,10695,11633,11585,12070,9689
Luminespib,Alpelisib,AU565,breast,16731,2346,2137,2137,2137,16960,12518,16672,16731,16321,13592
Luminespib,Alpelisib,BT.549,breast,15186,3561,3675,3422,3675,15604,12037,14949,15186,14914,13590
Luminespib,Alpelisib,CAL.120,breast,12438,6065,6853,6373,6853,13520,10772,12382,12438,12063,13588
Luminespib,Alpelisib,CAL.51,breast,4299,13668,13821,13748,13821,2995,4362,4686,4299,4800,3362
Luminespib,Alpelisib,CAMA.1,breast,12594,5281,5692,5508,5692,11847,11196,13093,12594,12772,11477
Luminespib,Alpelisib,COLO.824,breast,16344,2826,2995,2635,2995,17018,12299,16893,16344,15827,13586
Luminespib,Alpelisib,DU.4475,breast,3366,14367,14492,14497,14492,2509,3829,3359,3366,3224,3153
Luminespib,Alpelisib,EFM.19,breast,15680,2972,3123,2824,3123,15822,12210,15725,15680,15382,13584
Luminespib,Alpelisib,EVSA.T,breast,7257,11013,11293,11086,11293,6393,6703,7610,7257,6863,7281
Luminespib,Alpelisib,HCC1143,breast,16751,2400,2396,2183,2396,17049,12454,16952,16751,16168,13582
Luminespib,Alpelisib,HCC1187,breast,9841,7845,8298,8124,8298,9654,9742,9982,9841,9794,10610
Luminespib,Alpelisib,HCC1395,breast,18068,1449,1198,1168,1198,18046,12753,18005,18068,17795,13580
Luminespib,Alpelisib,HCC1419,breast,15793,2935,2968,2770,2968,15850,12264,15678,15793,15690,13578
Luminespib,Alpelisib,HCC1428,breast,13768,4458,4546,4468,4546,13919,11699,13740,13768,13949,13576
Luminespib,Alpelisib,HCC1806,breast,13198,5464,6193,5674,6193,13806,10980,13565,13198,13033,13574
Luminespib,Alpelisib,HCC1937,breast,15515,3253,3130,3101,3130,15375,12215,15911,15515,15332,13572
Luminespib,Alpelisib,HCC1954,breast,12994,5861,6674,6073,6674,13215,10747,13893,12994,13167,13570
Luminespib,Alpelisib,HCC38,breast,16157,2734,2749,2571,2749,16305,12321,16119,16157,16028,13568
Luminespib,Alpelisib,HCC70,breast,12089,5856,6509,6174,6509,12305,10924,11456,12089,11865,13566
Luminespib,Alpelisib,Hs.578.T,breast,7274,10315,10565,10509,10565,6306,7593,7178,7274,7802,6793
Luminespib,Alpelisib,JIMT.1,breast,12403,5573,6128,5830,6128,12287,11028,12212,12403,12206,13564
Luminespib,Alpelisib,MCF7,breast,9150,8745,9320,8982,9320,9028,8635,8348,9150,8858,10382
Luminespib,Alpelisib,MDA.MB.157,breast,16138,2739,2767,2581,2767,16433,12320,16253,16138,16068,13562
Luminespib,Alpelisib,MDA.MB.231,breast,15712,3090,3458,2937,3458,15926,12086,16128,15712,15642,13560
Luminespib,Alpelisib,MDA.MB.361,breast,11054,7699,8448,7855,8448,11197,9441,12468,11054,10336,10992
Luminespib,Alpelisib,MDA.MB.415,breast,15456,3438,3779,3277,3779,15514,11960,15490,15456,15123,13558
Luminespib,Alpelisib,MDA.MB.436,breast,17760,1655,1450,1400,1450,17860,12674,17970,17760,17796,13556
Luminespib,Alpelisib,MDA.MB.453,breast,14487,4023,4551,3964,4551,14462,11743,14347,14487,14105,13554
Luminespib,Alpelisib,MDA.MB.468,breast,9881,8083,8431,8316,8431,9424,9454,10060,9881,10195,10043
Luminespib,Alpelisib,MFM.223,breast,12137,5896,6465,6229,6465,12446,10874,12150,12137,12216,13552
Luminespib,Alpelisib,OCUB.M,breast,7915,11169,11541,11160,11541,8499,6528,7236,7915,8187,10273
Luminespib,Alpelisib,T47D,breast,16556,2393,2297,2190,2297,16491,12439,16446,16556,16726,13550
Luminespib,Alpelisib,UACC.893,breast,7648,10354,10667,10519,10667,8175,7337,6568,7648,7220,9762
Luminespib,Sapitinib,Hs.578.T,breast,6542,10901,11108,11102,11108,5392,7032,6593,6542,6726,5879
Luminespib,OSI-027,CAL.51,breast,4130,13503,13605,13619,13605,2776,4598,4569,4130,4108,3213
Luminespib,OSI-027,CAMA.1,breast,11556,6394,6920,6699,6920,11126,10575,12223,11556,11676,11355
Luminespib,OSI-027,COLO.824,breast,14622,4304,4651,4196,4651,15045,11670,15022,14622,14345,13548
Luminespib,OSI-027,DU.4475,breast,3280,14276,14430,14403,14430,2309,3870,3820,3280,3488,2356
Luminespib,OSI-027,EFM.19,breast,13821,4548,4835,4546,4835,13830,11524,13291,13821,13902,13546
Luminespib,OSI-027,EVSA.T,breast,8523,9176,9539,9413,9539,7747,8381,8398,8523,8576,7964
Luminespib,OSI-027,HCC1143,breast,13666,4887,5308,4973,5308,13789,11453,14088,13666,13284,13544
Luminespib,OSI-027,HCC1187,breast,8053,9692,9883,9901,9883,7570,8185,7165,8053,8421,8818
Luminespib,OSI-027,HCC1395,breast,16703,2232,2048,2056,2048,16621,12481,16808,16703,16727,13542
Luminespib,OSI-027,HCC1419,breast,13852,4760,5067,4818,5067,13815,11461,14435,13852,13968,13540
Luminespib,OSI-027,HCC1428,breast,13949,4323,4197,4285,4197,13483,11774,14154,13949,13739,13538
Luminespib,OSI-027,HCC1806,breast,11077,7193,7741,7447,7741,11680,9971,9851,11077,11092,13537
Luminespib,OSI-027,HCC1937,breast,14743,3409,3330,3308,3330,14129,12076,14309,14743,14581,13535
Luminespib,OSI-027,HCC1954,breast,9417,9756,10179,9780,10179,9956,7707,8312,9417,9157,11160
Luminespib,Entinostat,AU565,breast,14446,3833,4045,3788,4045,14550,11795,14732,14446,14325,13533
Luminespib,Entinostat,BT.549,breast,13466,4608,4851,4660,4851,13324,11576,12968,13466,13585,13531
Luminespib,OSI-027,HCC38,breast,13943,4134,4088,4106,4088,13134,11807,14147,13943,14039,10881
Luminespib,Entinostat,CAL.120,breast,14808,3761,3814,3663,3814,15024,11894,15000,14808,14773,13529
Luminespib,Entinostat,CAL.51,breast,5305,12308,12518,12453,12518,3675,5592,5952,5305,5500,3671
Luminespib,OSI-027,HCC70,breast,10086,8097,8502,8284,8502,9875,9526,9758,10086,9835,10561
Luminespib,Entinostat,CAMA.1,breast,13188,5311,5967,5474,5967,13001,10993,13726,13188,13155,13527
Luminespib,Entinostat,COLO.824,breast,14495,4930,5690,4887,5690,14863,11305,14618,14495,13768,13525
Luminespib,Entinostat,DU.4475,breast,2089,15858,15938,15932,15938,1832,2407,2118,2089,1782,2090
Luminespib,OSI-027,Hs.578.T,breast,4403,13897,14048,13904,14048,3179,4297,4189,4403,4609,4212
Luminespib,Entinostat,EFM.19,breast,13952,4345,4696,4341,4696,13777,11563,13670,13952,14326,13523
Luminespib,Entinostat,EVSA.T,breast,5713,12777,13067,12819,13067,4761,5075,5931,5713,5671,6002
Luminespib,Entinostat,HCC1143,breast,14338,4207,4561,4147,4561,14519,11658,14678,14338,14014,13521
Luminespib,OSI-027,JIMT.1,breast,9958,8346,8722,8525,8722,9837,9135,9651,9958,9644,10786
Luminespib,OSI-027,MCF7,breast,7737,9939,10230,10145,10230,6816,7734,8051,7737,8226,7214
Luminespib,Entinostat,HCC1187,breast,8379,10042,10473,10184,10473,8062,7421,8531,8379,7923,8700
Luminespib,Entinostat,HCC1395,breast,16955,2054,1792,1863,1792,16877,12513,16515,16955,17103,13519
Luminespib,Entinostat,HCC1419,breast,13575,5702,6322,5819,6322,14324,10802,13512,13575,13569,13517
Luminespib,Entinostat,HCC1428,breast,9922,8158,8488,8375,8488,9735,9353,9445,9922,10243,10803
Luminespib,OSI-027,MDA.MB.157,breast,12300,5080,5340,5366,5340,11725,11322,11318,12300,12561,11509
Luminespib,Entinostat,HCC1806,breast,13625,5294,6003,5430,6003,14478,10973,13618,13625,13168,13514
Luminespib,OSI-027,MDA.MB.231,breast,12924,5339,5949,5537,5949,12521,11024,13761,12924,12825,13512
Luminespib,Entinostat,HCC1937,breast,11840,5899,6055,6238,6055,11313,11007,12198,11840,11812,11109
Luminespib,Entinostat,HCC1954,breast,13743,5068,5754,5205,5754,14495,11072,13603,13743,13604,13510
Luminespib,Entinostat,HCC38,breast,12206,5547,6007,5865,6007,12516,11003,12754,12206,12292,13508
Luminespib,Entinostat,HCC70,breast,9576,7957,8491,8234,8491,8760,9458,9081,9576,9887,7444
Luminespib,OSI-027,MDA.MB.361,breast,10592,7899,8452,8065,8452,10543,9332,11286,10592,10131,11514
Luminespib,Entinostat,Hs.578.T,breast,3563,14527,14651,14580,14651,2592,3716,3933,3563,3662,2832
Luminespib,OSI-027,MDA.MB.415,breast,12250,6410,7050,6594,7050,12074,10521,12124,12250,12054,13505
Luminespib,Entinostat,JIMT.1,breast,13219,5295,5982,5466,5982,13192,10962,13257,13219,13156,13503
Luminespib,Entinostat,MCF7,breast,10176,7261,7805,7590,7805,9477,9993,10526,10176,10559,9087
Luminespib,Entinostat,MDA.MB.157,breast,15441,3080,3174,2957,3174,15198,12085,16012,15441,15245,13501
Luminespib,OSI-027,MDA.MB.436,breast,14999,3346,3204,3242,3204,14671,12087,14470,14999,14534,13499
Luminespib,OSI-027,MDA.MB.453,breast,8531,9206,9538,9441,9538,8226,8403,7870,8531,8531,9823
Luminespib,Entinostat,MDA.MB.231,breast,11796,5751,6486,6093,6486,11438,10742,11237,11796,11731,13497
Luminespib,Entinostat,MDA.MB.361,breast,12074,7671,8464,7710,8464,12830,9296,13853,12074,11034,13495
Luminespib,Entinostat,MDA.MB.415,breast,13687,5562,6488,5607,6488,13730,10648,13940,13687,13064,13493
Luminespib,OSI-027,MDA.MB.468,breast,9430,8533,8976,8765,8976,9242,8796,8978,9430,9218,9880
Luminespib,Entinostat,MDA.MB.436,breast,17281,1940,1769,1742,1769,17351,12499,17566,17281,17317,13491
Luminespib,Entinostat,MDA.MB.453,breast,12286,5099,5646,5380,5646,11697,11153,12012,12286,12766,13489
Luminespib,Entinostat,MDA.MB.468,breast,11079,7244,7820,7491,7820,11464,9867,11252,11079,11375,13487
Luminespib,OSI-027,MFM.223,breast,12049,5971,6556,6305,6556,11816,10731,11771,12049,11866,11373
Luminespib,Entinostat,MFM.223,breast,11668,6336,7035,6689,7035,12155,10431,11754,11668,11821,13485
Luminespib,Entinostat,OCUB.M,breast,6599,12540,12682,12369,12682,6010,5419,6418,6599,6395,6637
Luminespib,Entinostat,T47D,breast,15565,2938,2965,2789,2965,15230,12153,15761,15565,15582,13483
Luminespib,Entinostat,UACC.893,breast,5118,12808,13012,12929,13012,3558,5177,5449,5118,5290,4424
Luminespib,OSI-027,OCUB.M,breast,6910,11131,11352,11236,11352,6480,6649,6571,6910,6750,7063
Luminespib,OSI-027,AU565,breast,14604,3746,3755,3659,3755,14066,11833,14986,14604,14327,13481
Luminespib,OSI-027,T47D,breast,12721,4921,5086,5120,5086,12137,11414,12176,12721,13299,13479
Luminespib,OSI-027,UACC.893,breast,6355,12397,12672,12411,12672,5976,5471,6854,6355,6420,7188
Luminespib,OSI-027,BT.549,breast,11188,6377,6527,6732,6527,10498,10758,11154,11188,11492,10330
Luminespib,OSI-027,CAL.120,breast,5892,12634,12840,12683,12840,5339,5351,6032,5892,5926,6922
Taselisib,Navitoclax,HCC202,breast,4175,13462,13568,13567,13568,2772,4723,4376,4175,4992,3451
Taselisib,Vorinostat,HCC202,breast,6936,10694,11030,10862,11030,5889,6944,6832,6936,7022,6038
Taselisib,KU-55933,AU565,breast,16627,2387,2285,2185,2285,16785,12349,16826,16627,16379,13477
Taselisib,KU-55933,BT.549,breast,15883,3000,2879,2818,2879,16107,12168,16121,15883,15828,13475
Taselisib,KU-55933,CAL.120,breast,6229,12108,12302,12191,12302,5983,5925,5089,6229,6295,7336
Taselisib,KU-55933,CAL.51,breast,3013,14787,14806,14878,14806,2268,3487,2733,3013,2648,2783
Taselisib,KU-55933,CAMA.1,breast,8414,9596,9952,9785,9952,8187,8094,7960,8414,8648,8735
Taselisib,KU-55933,COLO.824,breast,16951,2507,2675,2244,2675,17405,12227,17598,16951,16260,13473
Taselisib,KU-55933,DU.4475,breast,2566,15341,15396,15425,15396,2131,2949,2790,2566,2338,2634
Taselisib,KU-55933,EFM.19,breast,13440,4821,5054,4926,5054,13236,11417,13471,13440,13538,13471
Taselisib,KU-55933,EVSA.T,breast,5286,13242,13428,13343,13428,5318,4903,4514,5286,4467,6890
Taselisib,KU-55933,HCC1143,breast,16815,2374,2447,2152,2447,17102,12303,17296,16815,16322,13469
Taselisib,KU-55933,HCC1187,breast,7526,10106,10358,10311,10358,6813,7635,7570,7526,8011,6777
Taselisib,KU-55933,HCC1395,breast,18052,1515,1307,1215,1307,18124,12595,18151,18052,17567,13467
Taselisib,KU-55933,HCC1419,breast,12217,5451,6076,5766,6076,11774,11000,12378,12217,11906,11447
Taselisib,KU-55933,HCC1428,breast,14097,4443,4665,4426,4665,14284,11542,14626,14097,14152,13464
Taselisib,KU-55933,HCC1806,breast,7879,10214,10570,10400,10570,8327,7469,7208,7879,7947,9555
Taselisib,KU-55933,HCC1937,breast,15810,2784,2673,2644,2673,15562,12212,15447,15810,15907,13462
Taselisib,KU-55933,HCC1954,breast,5165,14298,14514,14253,14514,5271,3880,5762,5165,4766,7047
Taselisib,KU-55933,HCC38,breast,15794,2769,2590,2634,2590,15598,12230,15665,15794,15908,13460
Taselisib,KU-55933,HCC70,breast,10736,6529,7049,6944,7049,10196,10454,9717,10736,11146,10469
Taselisib,KU-55933,Hs.578.T,breast,8723,9395,9732,9612,9732,8805,8298,7802,8723,8612,10560
Taselisib,KU-55933,JIMT.1,breast,8283,9403,9711,9639,9711,7619,8227,7526,8283,8677,7339
Taselisib,KU-55933,MCF7,breast,5072,12329,12520,12525,12520,3462,5648,5563,5072,5214,3942
Taselisib,KU-55933,MDA.MB.157,breast,15582,3129,3157,2997,3157,15738,12045,16171,15582,15333,13458
Taselisib,KU-55933,MDA.MB.231,breast,14811,3592,3997,3481,3997,14657,11748,15302,14811,15246,13456
Taselisib,KU-55933,MDA.MB.361,breast,4806,13439,13614,13521,13614,3838,4649,4783,4806,5063,5940
Taselisib,KU-55933,MDA.MB.415,breast,13166,5431,6191,5636,6191,13822,10955,13835,13166,13312,13454
Taselisib,KU-55933,MDA.MB.436,breast,17591,1776,1622,1547,1622,17708,12493,17853,17591,17318,13452
Taselisib,KU-55933,MDA.MB.453,breast,14059,4506,4997,4479,4997,14073,11485,14492,14059,13861,13450
Taselisib,KU-55933,MDA.MB.468,breast,6146,11853,12054,11995,12054,5272,6157,6368,6146,6478,6171
Taselisib,KU-55933,MFM.223,breast,9492,8190,8595,8473,8595,9149,9248,9236,9492,9579,10534
Taselisib,KU-55933,OCUB.M,breast,2876,15830,15910,15833,15910,2535,2500,2490,2876,2851,3847
Taselisib,KU-55933,T47D,breast,15932,3021,3012,2828,3012,16195,12106,16501,15932,15727,13448
Taselisib,KU-55933,UACC.893,breast,4877,13430,13557,13494,13557,3616,4761,4856,4877,5093,4969
Taselisib,Sorafenib,HCC1806,breast,6523,11848,12201,11966,12201,6158,5987,6600,6523,6104,7457
Taselisib,Sorafenib,AU565,breast,12732,4966,5192,5168,5192,12175,11298,12141,12732,12562,11565
Taselisib,Sorafenib,HCC1937,breast,13262,4598,4841,4671,4841,12536,11467,13185,13262,13140,13446
Taselisib,Sorafenib,HCC1954,breast,5388,12813,12987,12903,12987,4610,5207,5160,5388,5216,5995
Taselisib,Sorafenib,BT.549,breast,13078,4555,4758,4639,4758,12085,11510,13343,13078,13037,10751
Taselisib,Sorafenib,CAL.120,breast,3898,15100,15195,14961,15195,3037,3110,4201,3898,3590,4386
Taselisib,Sorafenib,CAL.51,breast,3446,14192,14226,14316,14226,2350,4081,3714,3446,3817,2303
Taselisib,Sorafenib,HCC38,breast,12914,4763,5011,4922,5011,12096,11342,12674,12914,13050,10425
Taselisib,Sorafenib,HCC70,breast,8180,9786,10177,9955,10177,7445,7684,8458,8180,7828,7387
Taselisib,Sorafenib,CAMA.1,breast,9200,7978,8313,8291,8313,8073,9543,9106,9200,9165,8021
Taselisib,Sorafenib,COLO.824,breast,14598,3798,4271,3740,4271,14707,11660,14576,14598,14595,13444
Taselisib,Sorafenib,Hs.578.T,breast,5017,13234,13576,13339,13576,3669,4673,5849,5017,4919,4631
Taselisib,Sorafenib,JIMT.1,breast,5956,11992,12207,12142,12207,5488,5891,5689,5956,6028,6690
Taselisib,Sorafenib,DU.4475,breast,2007,15915,15988,15990,15988,1759,2404,2325,2007,2273,1605
Taselisib,Sorafenib,MCF7,breast,5014,12395,12547,12588,12547,3315,5679,4995,5014,4683,3971
Taselisib,Sorafenib,EFM.19,breast,11057,6384,6923,6779,6923,10765,10513,10966,11057,11240,11357
Taselisib,Sorafenib,MDA.MB.157,breast,13846,4008,4303,4006,4303,13144,11642,12709,13846,13883,13441
Taselisib,Sorafenib,EVSA.T,breast,7113,10270,10592,10481,10592,5735,7436,7350,7113,7450,5797
Taselisib,Sorafenib,HCC1143,breast,13942,4088,4396,4080,4396,13374,11618,14039,13942,13681,13439
Taselisib,Sorafenib,MDA.MB.231,breast,11169,6185,6907,6610,6907,10947,10530,10594,11169,11274,13437
Taselisib,Sorafenib,HCC1187,breast,6390,11325,11633,11477,11633,5091,6429,6316,6390,6760,4908
Taselisib,Sorafenib,HCC1395,breast,16624,2211,2112,2048,2112,16393,12317,16639,16624,16380,13435
Taselisib,Sorafenib,HCC1419,breast,8726,9798,10259,9862,10259,8149,7511,8905,8726,9131,7643
Taselisib,Sorafenib,MDA.MB.361,breast,4448,13911,14148,13956,14148,3349,4102,4706,4448,4572,5082
Taselisib,Sorafenib,MDA.MB.415,breast,11144,6477,7164,6839,7164,11155,10385,10707,11144,11157,13433
Taselisib,Sorafenib,HCC1428,breast,13072,4648,4940,4752,4940,12309,11397,12971,13072,13230,11060
Taselisib,Sorafenib,MDA.MB.436,breast,16711,2184,2054,2016,2054,16478,12327,16679,16711,16549,13431
Taselisib,Sorafenib,MDA.MB.453,breast,10757,7097,7854,7401,7854,10805,9957,10418,10757,10961,13429
Taselisib,Sorafenib,MDA.MB.468,breast,6028,11362,11558,11567,11558,4354,6479,6152,6028,6761,4391
Taselisib,Sorafenib,MFM.223,breast,5698,12137,12426,12291,12426,4817,5716,4758,5698,6263,6540
Taselisib,Sorafenib,OCUB.M,breast,3241,14715,14768,14797,14768,2413,3519,3606,3241,3346,3511
Taselisib,Sorafenib,T47D,breast,13433,4513,4728,4544,4728,12963,11506,13371,13433,13436,13428
Taselisib,Sorafenib,UACC.893,breast,3699,14903,15104,14893,15104,2874,3148,3994,3699,3670,4389
Taselisib,Dabrafenib,AU565,breast,14361,4269,4535,4194,4535,14619,11557,14314,14361,13812,13426
Taselisib,Dabrafenib,BT.549,breast,12694,4979,5263,5185,5263,12228,11261,12691,12694,12563,13424
Taselisib,Dabrafenib,CAL.120,breast,4212,14818,14936,14754,14936,3949,3331,3917,4212,3833,5753
Taselisib,Dabrafenib,CAL.51,breast,3149,14456,14558,14583,14558,2219,3763,3514,3149,3124,2265
Taselisib,Dabrafenib,CAMA.1,breast,8782,8600,8875,8874,8875,7684,8996,8517,8782,9275,6574
Taselisib,Dabrafenib,COLO.824,breast,14367,4057,4502,4016,4502,14551,11596,14586,14367,14137,13422
Taselisib,Dabrafenib,DU.4475,breast,2551,15117,15200,15232,15200,2025,3090,2802,2551,2410,1966
Taselisib,Dabrafenib,EFM.19,breast,12100,5352,5651,5662,5651,11686,11055,11842,12100,12158,13420
Taselisib,Dabrafenib,EVSA.T,breast,7494,10410,10690,10528,10690,6573,7316,8061,7494,7816,6104
