Drug1,Drug2,Cell_Line,Tissue,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,BIRRA,RRA
Olaparib,Ribociclib,HCC1954,breast,18549,478,292,339,292,18486,17264,18435,18549,18539,16809
Olaparib,Ribociclib,HCC38,breast,16090,1850,1620,1919,1620,16303,16941,15875,16090,15842,16807
Olaparib,Ribociclib,HCC70,breast,17068,1042,851,1088,851,16742,17074,16853,17068,17188,16805
Olaparib,Ribociclib,Hs.578.T,breast,13828,3400,3601,3515,3601,13579,16682,13817,13828,13661,16803
Olaparib,Ribociclib,JIMT.1,breast,18484,504,320,391,320,18417,17249,18420,18484,18540,16801
Olaparib,Ribociclib,MCF7,breast,10241,7347,8104,7846,8104,10789,15374,10359,10241,9923,10008
Olaparib,Ribociclib,MDA.MB.157,breast,17645,758,611,672,611,17345,17131,17308,17645,17643,16799
Olaparib,OSI-027,BT.549,breast,12721,4175,4549,4500,4549,12363,16577,12572,12721,13111,16797
Olaparib,Ribociclib,MDA.MB.231,breast,17662,755,594,668,594,17331,17138,17435,17662,18056,16795
Olaparib,OSI-027,CAL.120,breast,8364,9654,10366,9989,10366,9107,13599,7822,8364,8230,10065
Olaparib,Ribociclib,MDA.MB.361,breast,18120,625,444,536,444,17910,17184,17903,18120,18541,16793
Olaparib,Ribociclib,MDA.MB.415,breast,18613,451,243,311,243,18578,17261,18560,18613,18542,16791
Olaparib,Ribociclib,MDA.MB.436,breast,18175,621,455,532,455,18059,17173,18061,18175,18057,16789
Olaparib,Ribociclib,MDA.MB.453,breast,16992,978,868,1002,868,16504,17051,16786,16992,17644,16787
Olaparib,OSI-027,CAL.51,breast,5358,12402,12693,12647,12693,5951,10129,4912,5358,5657,5344
Olaparib,Ribociclib,MDA.MB.468,breast,17166,1133,1133,1186,1133,17007,16998,17085,17166,17396,16785
Olaparib,Ribociclib,MFM.223,breast,18216,615,428,524,428,18051,17181,17858,18216,18321,16783
Olaparib,Ribociclib,OCUB.M,breast,16668,1205,1046,1289,1046,16130,17019,16083,16668,17013,16781
Olaparib,Ribociclib,T47D,breast,17559,765,633,693,633,17185,17111,17064,17559,18058,16779
Olaparib,Ribociclib,UACC.893,breast,15069,2464,2314,2543,2314,14715,16802,14961,15069,15569,16777
Olaparib,OSI-027,CAMA.1,breast,15979,1761,1613,1846,1613,15632,16930,16058,15979,16033,16775
Olaparib,OSI-027,COLO.824,breast,17094,1014,844,1028,844,16839,17055,16585,17094,17397,16773
Olaparib,OSI-027,DU.4475,breast,2484,15897,16018,15984,16018,4041,3431,2218,2484,2246,2261
Olaparib,OSI-027,EFM.19,breast,17156,942,777,944,777,16881,17066,16832,17156,17430,16771
Olaparib,OSI-027,EVSA.T,breast,11422,5610,6595,6254,6595,11495,16250,11629,11422,11551,16769
Olaparib,OSI-027,HCC1143,breast,15142,2242,2034,2316,2034,14632,16839,14943,15142,15374,16768
Olaparib,OSI-027,HCC1187,breast,13698,3707,4275,3866,4275,13704,16597,13881,13698,13687,16766
Olaparib,OSI-027,HCC1395,breast,18325,559,380,467,380,18088,17187,18035,18325,18543,16764
Olaparib,OSI-027,HCC1419,breast,15312,2262,2059,2325,2059,14950,16834,14909,15312,15570,16762
Olaparib,OSI-027,HCC1428,breast,14697,2759,2798,2850,2798,14462,16739,13963,14697,14949,16760
Olaparib,OSI-027,HCC1806,breast,14973,2985,3133,2996,3133,14941,16727,15099,14973,14887,16758
Olaparib,OSI-027,HCC1937,breast,15613,1917,1773,2007,1773,15188,16896,15710,15613,16204,16756
Olaparib,OSI-027,HCC1954,breast,15729,2170,2100,2210,2100,15765,16829,16181,15729,15582,16754
Olaparib,OSI-027,HCC38,breast,11341,5912,6829,6470,6829,11194,16151,11654,11341,11679,11312
Olaparib,OSI-027,HCC70,breast,12014,4810,5509,5268,5509,11406,16448,12178,12014,11972,9929
Olaparib,OSI-027,Hs.578.T,breast,5479,12565,12934,12764,12934,6206,9530,5434,5479,5162,5296
Olaparib,OSI-027,JIMT.1,breast,15338,2440,2313,2487,2313,15123,16799,15427,15338,15226,16752
Olaparib,OSI-027,MCF7,breast,8670,9679,10555,9957,10555,9000,13241,9797,8670,8283,9305
Olaparib,OSI-027,MDA.MB.157,breast,14113,3090,2918,3223,2918,13818,16731,13758,14113,14580,16750
Olaparib,OSI-027,MDA.MB.231,breast,13922,3238,3272,3369,3272,13465,16690,13712,13922,14061,16748
Olaparib,OSI-027,MDA.MB.361,breast,15389,2295,2292,2347,2292,15051,16786,15503,15389,15685,16746
Olaparib,OSI-027,MDA.MB.415,breast,16945,1091,930,1163,930,16748,17024,16731,16945,17431,16744
Olaparib,OSI-027,MDA.MB.436,breast,15556,2184,1842,2232,1842,15335,16875,15509,15556,15724,16742
Olaparib,OSI-027,MDA.MB.453,breast,11746,5334,6399,5924,6399,11851,16271,12254,11746,11619,16740
Olaparib,OSI-027,MDA.MB.468,breast,12545,4969,6003,5404,6003,12669,16367,13149,12545,12256,16739
Axitinib,Camptothecin,AU565,breast,14150,5467,7464,5524,7464,15235,15890,15257,14150,13599,16738
Axitinib,Camptothecin,BT.549,breast,10280,7871,8753,8203,8753,10555,14739,9957,10280,10133,9889
Axitinib,Camptothecin,CAL.120,breast,14445,3433,4353,3502,4353,14273,16572,14550,14445,14304,16736
Axitinib,Camptothecin,CAL.51,breast,7998,9501,10236,9859,10236,8016,13502,8181,7998,7787,7436
Axitinib,Camptothecin,CAMA.1,breast,14237,3599,4481,3686,4481,14362,16546,14844,14237,14085,16734
Axitinib,Camptothecin,COLO.824,breast,13214,4382,5588,4673,5588,13696,16413,13613,13214,13049,16732
Axitinib,Camptothecin,DU.4475,breast,3955,14250,14324,14374,14324,4969,6071,3769,3955,3765,3487
Axitinib,Camptothecin,EFM.19,breast,15844,2113,2115,2158,2115,16129,16800,15838,15844,15843,16730
Axitinib,Camptothecin,EVSA.T,breast,5167,14245,14610,14208,14610,6276,5598,5538,5167,4723,6116
Axitinib,Camptothecin,HCC1143,breast,12979,4454,5224,4780,5224,12968,16457,13000,12979,13143,16728
Axitinib,Camptothecin,HCC1187,breast,12018,7698,9034,7893,9034,13162,14519,14059,12018,10564,16726
Axitinib,Camptothecin,HCC1395,breast,17689,822,685,754,685,17681,17057,17872,17689,17645,16724
Axitinib,Camptothecin,HCC1419,breast,17270,1060,953,1094,953,17543,17010,17478,17270,16854,16722
Axitinib,Camptothecin,HCC1428,breast,15457,2397,2489,2441,2489,15412,16755,15660,15457,15482,16720
Axitinib,Camptothecin,HCC1806,breast,10520,7961,8944,8260,8944,11067,14619,11006,10520,9963,16718
Axitinib,Camptothecin,HCC1937,breast,12589,4652,5602,5042,5602,12402,16408,12770,12589,12470,16717
Axitinib,Camptothecin,HCC1954,breast,15395,3077,3969,3086,3969,16049,16604,16178,15395,15084,16716
Axitinib,Camptothecin,HCC38,breast,13152,4349,5293,4654,5293,13192,16458,12945,13152,12747,16714
Axitinib,Camptothecin,HCC70,breast,13937,3405,3892,3513,3892,13745,16615,13921,13937,14122,16712
Axitinib,Camptothecin,Hs.578.T,breast,6691,11844,12455,12013,12455,7197,10544,6495,6691,6134,7544
Axitinib,Camptothecin,JIMT.1,breast,13017,5159,6515,5561,6515,13783,16182,13189,13017,12847,16710
Axitinib,Camptothecin,MCF7,breast,6789,11591,12105,11784,12105,7392,10995,6584,6789,6526,8291
Axitinib,Camptothecin,MDA.MB.157,breast,11371,6284,7450,6789,7450,11344,15703,11201,11371,10721,11850
Axitinib,Camptothecin,MDA.MB.231,breast,11656,6218,7538,6664,7538,11327,15761,11535,11656,11387,10537
Axitinib,Camptothecin,MDA.MB.361,breast,16352,1479,1365,1559,1365,16160,16922,15748,16352,16205,16708
Axitinib,Camptothecin,MDA.MB.415,breast,14390,3647,4531,3739,4531,15083,16552,15636,14390,14183,16706
Axitinib,Camptothecin,MDA.MB.436,breast,15020,2888,3467,2940,3467,15298,16650,14984,15020,14888,16704
Axitinib,Camptothecin,MDA.MB.453,breast,9428,9356,10235,9582,10235,10482,13349,9771,9428,8335,11216
Axitinib,Camptothecin,MDA.MB.468,breast,11378,6905,8167,7308,8167,11436,15078,11904,11378,11482,10458
Axitinib,Camptothecin,MFM.223,breast,11790,6696,7898,7114,7898,12529,15547,12220,11790,11577,16702
Axitinib,Camptothecin,OCUB.M,breast,11333,7478,8675,7781,8675,11856,14732,12014,11333,10994,10914
Axitinib,Camptothecin,T47D,breast,13865,3440,4051,3564,4051,13420,16574,14624,13865,14118,11541
Axitinib,Camptothecin,UACC.893,breast,10197,7291,7977,7765,7977,10311,15401,10090,10197,10055,11095
Axitinib,AZD7762,AU565,breast,7272,11987,12590,12028,12590,9171,10112,6651,7272,7217,9773
Axitinib,Nilotinib,AU565,breast,15264,2263,2064,2333,2064,15181,16794,14675,15264,15057,16699
Axitinib,AZD7762,BT.549,breast,5719,12574,13026,12727,13026,6274,9059,5650,5719,5771,5891
Axitinib,Nilotinib,BT.549,breast,11920,4843,5431,5320,5431,11572,16444,11291,11920,12026,11028
Axitinib,Nilotinib,CAL.120,breast,14255,3191,3409,3300,3409,14055,16658,14177,14255,14119,16697
Axitinib,AZD7762,CAL.120,breast,9182,8538,9388,8897,9388,9310,14303,8856,9182,9285,9768
Axitinib,Nilotinib,CAL.51,breast,8658,8119,8664,8614,8664,8237,14811,8926,8658,8526,6990
Axitinib,AZD7762,CAL.51,breast,4777,13247,13478,13414,13478,5432,7668,4311,4777,5177,4142
Axitinib,Nilotinib,CAMA.1,breast,16659,1262,1187,1344,1187,16344,16931,16306,16659,16503,16695
Axitinib,Nilotinib,COLO.824,breast,14696,2833,3219,2920,3219,14746,16674,15064,14696,15008,16693
Axitinib,Nilotinib,DU.4475,breast,4250,13784,14123,13951,14123,4987,6430,4246,4250,4097,3461
Axitinib,Nilotinib,EFM.19,breast,16996,968,786,993,786,16811,17007,16249,16996,17223,16691
Axitinib,AZD7762,CAMA.1,breast,11558,5794,6792,6357,6792,11359,16038,11942,11558,11648,10433
Axitinib,Nilotinib,EVSA.T,breast,11680,5437,6430,6011,6430,11564,16198,11826,11680,11847,11774
Axitinib,Nilotinib,HCC1143,breast,12632,4232,4802,4575,4802,12043,16514,12791,12632,12681,10361
Axitinib,AZD7762,COLO.824,breast,7395,10728,11324,11009,11324,8550,11999,6813,7395,7182,9875
Axitinib,Nilotinib,HCC1187,breast,13307,3590,3997,3760,3997,12937,16571,12521,13307,13745,16689
Axitinib,Nilotinib,HCC1395,breast,17866,699,563,612,563,17667,17059,17661,17866,18059,16687
Axitinib,AZD7762,DU.4475,breast,1428,17285,17330,17319,17330,3574,1565,1303,1428,1756,1447
Axitinib,Nilotinib,HCC1419,breast,16282,1669,1561,1747,1561,16354,16873,16500,16282,15844,16685
Axitinib,AZD7762,EFM.19,breast,10732,6900,7980,7363,7980,10602,15198,10801,10732,10520,9726
Axitinib,Nilotinib,HCC1428,breast,16640,1142,1011,1255,1011,16227,16948,16000,16640,17224,16683
Axitinib,Nilotinib,HCC1806,breast,16098,1558,1392,1657,1392,15646,16886,15584,16098,15922,16681
Axitinib,AZD7762,EVSA.T,breast,3904,14638,14848,14705,14848,4830,5190,3809,3904,3500,4111
Axitinib,Nilotinib,HCC1937,breast,15981,1737,1548,1824,1548,15687,16864,15920,15981,16280,16679
Axitinib,Nilotinib,HCC1954,breast,17280,895,828,879,828,17108,16981,17001,17280,17432,16677
Axitinib,AZD7762,HCC1143,breast,9407,8193,8989,8609,8989,9724,14470,8866,9407,9499,9820
Axitinib,Nilotinib,HCC38,breast,14990,2285,2215,2371,2215,14407,16764,14723,14990,15139,16675
Axitinib,AZD7762,HCC1187,breast,7028,12588,13251,12607,13251,8541,8031,6415,7028,6269,9703
Axitinib,Nilotinib,HCC70,breast,13490,3520,3989,3665,3989,12934,16573,13532,13490,13959,11336
Axitinib,AZD7762,HCC1395,breast,14565,3118,3664,3209,3664,15023,16599,14264,14565,14298,16673
Axitinib,Nilotinib,Hs.578.T,breast,9321,8779,9700,9122,9700,9752,14143,9950,9321,8540,9690
Axitinib,AZD7762,HCC1419,breast,15183,2228,2269,2298,2269,14949,16748,15056,15183,14917,16671
Axitinib,Nilotinib,JIMT.1,breast,15405,2258,2246,2313,2246,15389,16746,15562,15405,15315,16669
Axitinib,AZD7762,HCC1428,breast,7088,11605,12204,11753,12204,7814,10512,7193,7088,6638,8169
Axitinib,Nilotinib,MCF7,breast,2963,15156,15258,15293,15258,4210,4570,2795,2963,2801,2578
Axitinib,Nilotinib,MDA.MB.157,breast,11355,6068,6915,6598,6915,11034,16047,11747,11355,11385,9675
Axitinib,Nilotinib,MDA.MB.231,breast,14896,2409,2310,2515,2310,14343,16750,14571,14896,14621,16667
Axitinib,Nilotinib,MDA.MB.361,breast,14685,3086,3286,3151,3286,14837,16652,14218,14685,14398,16665
Axitinib,Nilotinib,MDA.MB.415,breast,16720,1154,1131,1261,1131,16311,16908,16215,16720,16690,16663
Axitinib,Nilotinib,MDA.MB.436,breast,14645,2623,2490,2749,2490,14182,16718,14615,14645,14918,16661
Axitinib,Nilotinib,MDA.MB.453,breast,13299,4145,5102,4395,5102,13361,16437,13662,13299,13025,16660
Axitinib,Nilotinib,MDA.MB.468,breast,14282,3072,3268,3187,3268,13859,16647,14709,14282,14062,16658
Axitinib,Nilotinib,MFM.223,breast,8572,9630,10464,9926,10464,8978,13181,8488,8572,8718,9652
Axitinib,AZD7762,HCC1806,breast,5378,13522,13800,13623,13800,6680,6932,4535,5378,4891,6985
Axitinib,AZD7762,HCC1937,breast,11012,7057,8327,7494,8327,11268,14949,11789,11012,10351,11669
Axitinib,Nilotinib,OCUB.M,breast,13583,3649,4302,3810,4302,13418,16529,13485,13583,13363,16656
Axitinib,Nilotinib,T47D,breast,14694,2560,2462,2677,2462,14313,16720,13914,14694,14875,16654
Axitinib,Nilotinib,UACC.893,breast,12679,4267,4811,4627,4811,12355,16484,13180,12679,12490,11751
Axitinib,AZD7762,HCC1954,breast,7118,11960,12585,12048,12585,8079,9779,6499,7118,7028,9637
Axitinib,AZD7762,HCC202,breast,15293,2255,2475,2326,2475,15159,16698,15103,15293,15058,16651
Axitinib,AZD7762,HCC38,breast,11715,5945,7182,6471,7182,12009,15802,12680,11715,11187,16649
Axitinib,AZD7762,HCC70,breast,12086,5188,6467,5709,6467,11980,16121,11569,12086,12080,11648
Axitinib,AZD7762,JIMT.1,breast,9842,8251,9253,8613,9253,10408,14251,10817,9842,9810,10943
Axitinib,AZD7762,MCF7,breast,4925,12878,13100,13073,13100,5347,8958,5056,4925,4610,4240
Axitinib,AZD7762,MDA.MB.157,breast,3593,15703,15877,15631,15877,5420,3661,3228,3593,3449,4289
Axitinib,AZD7762,MDA.MB.231,breast,8045,9766,10371,10089,10371,8500,13258,7504,8045,8312,9497
Axitinib,AZD7762,MDA.MB.361,breast,11781,5404,6500,5961,6500,11486,16073,12084,11781,11771,10076
Axitinib,AZD7762,MDA.MB.415,breast,11483,6516,7836,6973,7836,11733,15207,12025,11483,11611,16648
Axitinib,AZD7762,MDA.MB.436,breast,7837,11580,12404,11618,12404,9157,10459,7174,7837,6733,10544
Axitinib,AZD7762,MDA.MB.453,breast,8915,9559,10499,9880,10499,10324,13065,8365,8915,9150,16646
Axitinib,AZD7762,MDA.MB.468,breast,6701,11629,12186,11805,12186,7112,10434,7725,6701,6878,6999
Axitinib,AZD7762,MFM.223,breast,3151,15337,15514,15415,15514,4399,4089,2944,3151,3044,3066
Axitinib,AZD7762,OCUB.M,breast,5848,12294,12664,12494,12664,6500,9647,5735,5848,5872,6551
Axitinib,AZD7762,T47D,breast,11735,5416,6557,5981,6557,11375,16053,12317,11735,11607,10913
Axitinib,AZD7762,UACC.893,breast,11836,4981,5962,5501,5962,11405,16316,11453,11836,11848,9592
Axitinib,PD173074,AU565,breast,11418,5436,6426,6064,6426,11005,16177,10941,11418,11121,9590
Axitinib,PD173074,BT.549,breast,8365,8549,9036,9004,9036,8245,14443,8231,8365,8605,8070
Axitinib,PD173074,CAL.120,breast,6774,11396,11958,11626,11958,7250,11017,7148,6774,6790,8104
Axitinib,PD173074,CAL.51,breast,4047,13672,13808,13871,13808,4579,7063,3974,4047,4399,2709
Axitinib,PD173074,CAMA.1,breast,14270,2840,3055,2959,3055,13570,16648,13859,14270,14778,11599
Axitinib,PD173074,COLO.824,breast,9075,8022,8672,8497,8672,9043,14689,8328,9075,9120,9568
Axitinib,PD173074,DU.4475,breast,1389,17177,17206,17199,17206,3493,1762,1476,1389,757,694
Axitinib,PD173074,EFM.19,breast,11693,5122,5824,5700,5824,11473,16348,10803,11693,11465,11609
Axitinib,PD173074,EVSA.T,breast,7210,10299,10841,10647,10841,7270,12674,7114,7210,7443,7401
Axitinib,PD173074,HCC1143,breast,7846,9560,10007,9946,10007,8006,13624,7823,7846,7721,8021
Axitinib,PD173074,HCC1187,breast,10463,6386,7284,7015,7284,10196,15757,10107,10463,10664,9546
Axitinib,PD173074,HCC1395,breast,13495,3514,4112,3660,4112,13135,16537,12985,13495,13347,16645
Axitinib,PD173074,HCC1419,breast,10957,5830,6692,6457,6692,10582,16048,10108,10957,11196,9539
Axitinib,PD173074,HCC1428,breast,9944,7229,7844,7737,7844,10054,15316,10057,9944,10010,10305
Axitinib,PD173074,HCC1806,breast,11891,4938,5906,5427,5906,11279,16311,11636,11891,11997,10271
Axitinib,PD173074,HCC1937,breast,12461,4640,5362,5045,5362,12195,16411,12581,12461,12345,11467
Axitinib,PD173074,HCC1954,breast,12547,5838,7516,6195,7516,12599,15518,13270,12547,11785,16643
Axitinib,PD173074,HCC202,breast,15087,2333,2323,2413,2323,14788,16705,14769,15087,15207,16642
Axitinib,PD173074,HCC38,breast,7978,9335,9852,9714,9852,8045,13766,7924,7978,7912,8138
Axitinib,PD173074,HCC70,breast,7709,10249,10867,10553,10867,8377,12591,7229,7709,7741,9507
Axitinib,PD173074,Hs.578.T,breast,1903,16633,16771,16687,16771,3830,2354,1735,1903,1548,1814
Axitinib,PD173074,JIMT.1,breast,10100,7249,8171,7734,8171,10000,15065,10080,10100,10596,9498
Axitinib,PD173074,MCF7,breast,2557,15716,15785,15830,15785,3986,3762,2498,2557,2417,1836
Axitinib,PD173074,MDA.MB.157,breast,6643,11242,11693,11497,11693,6890,11385,6891,6643,6322,6387
Axitinib,PD173074,MDA.MB.231,breast,9968,7052,7696,7599,7696,9707,15431,9329,9968,10479,9659
Axitinib,PD173074,MDA.MB.361,breast,11887,5276,6525,5840,6525,11614,16055,12623,11887,11483,9488
Axitinib,PD173074,MDA.MB.415,breast,11134,5860,6930,6469,6930,10966,15897,10929,11134,11259,10613
Axitinib,PD173074,MDA.MB.436,breast,8954,9167,9762,9469,9762,9315,13990,8967,8954,8522,9470
Axitinib,PD173074,MDA.MB.453,breast,9978,7307,8285,7827,8285,9983,14942,9639,9978,10310,9478
Axitinib,PD173074,MDA.MB.468,breast,10530,6023,6867,6686,6867,10013,15970,10247,10530,10737,9163
Axitinib,PD173074,MFM.223,breast,2511,16133,16356,16197,16356,4072,2924,2238,2511,2402,2750
Axitinib,PD173074,OCUB.M,breast,8676,8652,9481,9063,9481,8623,14102,8213,8676,9239,9182
Axitinib,PD173074,T47D,breast,11938,5103,6125,5606,6125,11413,16291,11802,11938,12290,9713
Axitinib,PD173074,UACC.893,breast,7969,9073,9545,9491,9545,8015,14114,7457,7969,8275,7722
Axitinib,ZM447439,AU565,breast,10795,6913,7905,7370,7905,10863,15341,10674,10795,10229,10447
Axitinib,ZM447439,BT.549,breast,9309,7543,8070,8060,8070,8852,15232,8936,9309,9736,8551
Axitinib,ZM447439,CAL.120,breast,8249,9740,10460,10062,10460,8702,13128,8925,8249,7881,9437
Axitinib,ZM447439,CAL.51,breast,4453,13367,13526,13557,13526,4952,7563,4553,4453,4587,3130
Axitinib,ZM447439,CAMA.1,breast,12970,3893,4487,4150,4487,12347,16490,12609,12970,12946,10067
Axitinib,ZM447439,COLO.824,breast,11064,6674,7739,7192,7739,11115,15457,10410,11064,10896,9442
Axitinib,ZM447439,DU.4475,breast,2495,15804,15942,15896,15942,3982,3525,2391,2495,2233,1863
Axitinib,ZM447439,EFM.19,breast,12992,3832,4158,4082,4158,12459,16531,12090,12992,13252,10604
Axitinib,ZM447439,EVSA.T,breast,5296,12475,12714,12686,12714,5790,9705,5128,5296,5619,5148
Axitinib,ZM447439,HCC1143,breast,9297,8005,8648,8448,8648,9052,14726,8812,9297,9335,8297
Axitinib,ZM447439,HCC1187,breast,7840,10058,10604,10381,10604,8417,12777,7125,7840,8101,9425
Axitinib,ZM447439,HCC1395,breast,14103,3009,3303,3158,3303,13792,16610,13512,14103,14017,16640
Axitinib,ZM447439,HCC1419,breast,12819,4056,4767,4362,4767,12483,16456,12833,12819,12680,16638
Axitinib,ZM447439,HCC1428,breast,13438,3563,3966,3705,3966,12818,16535,13495,13438,13604,10508
Axitinib,ZM447439,HCC1806,breast,10719,6760,7673,7287,7673,10879,15396,11459,10719,10727,11444
Axitinib,ZM447439,HCC1937,breast,13570,3301,3505,3449,3505,12950,16588,13272,13570,13465,11629
Axitinib,ZM447439,HCC1954,breast,12249,5336,6655,5849,6655,12558,16009,12394,12249,12190,16637
Axitinib,ZM447439,HCC38,breast,11902,5130,6203,5684,6203,11779,16236,11713,11902,11859,10805
Axitinib,ZM447439,HCC70,breast,10777,6275,7169,6881,7169,10828,15841,10064,10777,10626,11432
Axitinib,ZM447439,Hs.578.T,breast,5503,12628,13122,12817,13122,6123,8746,5503,5503,5514,5369
Axitinib,ZM447439,JIMT.1,breast,10356,6511,7333,7116,7333,9867,15604,10040,10356,10446,8950
Axitinib,ZM447439,MCF7,breast,1488,16990,17075,17057,17075,3537,1925,1446,1488,758,878
Axitinib,ZM447439,MDA.MB.157,breast,6866,10987,11432,11259,11432,7042,11721,7982,6866,7072,6080
Axitinib,ZM447439,MDA.MB.231,breast,11073,5664,6488,6328,6488,10496,16102,10765,11073,10819,9386
Axitinib,ZM447439,MDA.MB.361,breast,6731,11345,11805,11564,11805,7045,11022,6873,6731,6849,6988
Axitinib,ZM447439,MDA.MB.415,breast,10523,7414,8497,7806,8497,10763,14719,10490,10523,10500,10529
Axitinib,ZM447439,MDA.MB.436,breast,12824,4874,5865,5266,5865,13126,16301,13895,12824,12823,16635
Axitinib,ZM447439,MDA.MB.453,breast,7863,10724,11406,10958,11406,9102,11628,8438,7863,7266,11077
Axitinib,ZM447439,MDA.MB.468,breast,10291,6748,7596,7317,7596,10009,15421,10340,10291,10111,9369
Axitinib,ZM447439,MFM.223,breast,5090,13120,13487,13282,13487,5760,7769,5228,5090,4959,4840
Axitinib,ZM447439,OCUB.M,breast,7760,10326,10979,10603,10979,8181,12202,7784,7760,7425,8773
Axitinib,ZM447439,T47D,breast,11203,5193,5981,5836,5981,10435,16264,10388,11203,11704,9358
Axitinib,ZM447439,UACC.893,breast,6840,11076,11622,11337,11622,7331,11294,7050,6840,6689,6363
Axitinib,Paclitaxel,AU565,breast,16758,1357,1243,1444,1243,16730,16810,16339,16758,16691,16633
Axitinib,Paclitaxel,BT.549,breast,14253,2953,2960,3078,2960,13901,16631,13732,14253,13960,16631
Axitinib,Paclitaxel,CAL.120,breast,16724,1127,1031,1230,1031,16271,16838,16423,16724,17047,16629
Axitinib,Paclitaxel,CAL.51,breast,11557,5194,6248,5798,6248,11262,16162,11763,11557,12107,10543
Axitinib,Paclitaxel,CAMA.1,breast,17457,807,689,753,689,17011,16914,17221,17457,18322,16627
Axitinib,Paclitaxel,COLO.824,breast,17028,1001,956,1027,956,16792,16848,16418,17028,16877,16625
Axitinib,Paclitaxel,DU.4475,breast,3864,14080,14203,14247,14203,4679,6126,3364,3864,4000,3630
Axitinib,Paclitaxel,EFM.19,breast,18095,646,503,549,503,17973,16965,17739,18095,18323,16623
Axitinib,Paclitaxel,EVSA.T,breast,10083,7089,7874,7617,7874,9748,15179,9532,10083,10260,9340
Axitinib,Paclitaxel,HCC1143,breast,16012,1638,1531,1739,1531,15538,16767,15441,16012,16206,16621
Axitinib,Paclitaxel,HCC1187,breast,16080,1679,1745,1774,1745,15719,16744,16074,16080,15990,16619
Axitinib,Paclitaxel,HCC1395,breast,18501,514,367,400,367,18462,17001,18411,18501,18544,16617
Axitinib,Paclitaxel,HCC1419,breast,17635,801,653,720,653,17637,16920,17342,17635,17433,16615
Axitinib,Paclitaxel,HCC1428,breast,16942,1053,902,1115,902,16620,16855,16460,16942,16971,16613
Axitinib,Paclitaxel,HCC1806,breast,17138,944,871,949,871,16807,16850,16935,17138,17583,16611
Axitinib,Paclitaxel,HCC1937,breast,17048,979,889,990,889,16750,16851,16493,17048,16972,16609
Axitinib,Paclitaxel,HCC1954,breast,18308,573,423,486,423,18080,16980,18032,18308,18373,16607
Axitinib,Paclitaxel,HCC38,breast,16119,1643,1610,1734,1610,15815,16760,15511,16119,15827,16605
Axitinib,Paclitaxel,HCC70,breast,14734,2640,2661,2756,2661,14561,16646,15198,14734,14630,16603
Axitinib,Paclitaxel,Hs.578.T,breast,9188,8566,9289,8952,9289,10105,14270,8587,9188,8293,11108
Axitinib,Paclitaxel,JIMT.1,breast,17747,727,606,638,606,17390,16927,17507,17747,17961,16601
Axitinib,Paclitaxel,MCF7,breast,6743,11372,11831,11619,11831,7345,11138,6706,6743,6726,7814
Axitinib,Paclitaxel,MDA.MB.157,breast,14964,2412,2191,2513,2191,14497,16685,14826,14964,15040,16599
Axitinib,Paclitaxel,MDA.MB.231,breast,16409,1335,1252,1455,1252,15841,16788,15829,16409,16626,16597
Axitinib,Paclitaxel,MDA.MB.361,breast,17238,910,770,891,770,17027,16879,17038,17238,17354,16595
Axitinib,Paclitaxel,MDA.MB.415,breast,18056,657,528,562,528,17875,16943,17971,18056,18227,16593
Axitinib,Paclitaxel,MDA.MB.436,breast,16873,1111,1027,1192,1027,16542,16812,16420,16873,16781,16591
Axitinib,Paclitaxel,MDA.MB.453,breast,15574,1919,1958,2024,1958,15328,16700,14878,15574,15357,16589
Axitinib,Paclitaxel,MDA.MB.468,breast,16464,1294,1214,1406,1214,15992,16785,15864,16464,16665,16587
Axitinib,Paclitaxel,MFM.223,breast,12939,4626,5551,4977,5551,13531,16347,13340,12939,13134,16585
Axitinib,Paclitaxel,OCUB.M,breast,15273,2224,2242,2283,2242,14974,16672,14719,15273,15041,16583
Axitinib,Paclitaxel,T47D,breast,16106,1498,1373,1600,1373,15499,16772,15776,16106,16368,16581
Axitinib,Paclitaxel,UACC.893,breast,11657,5246,6007,5839,6007,11603,16233,10986,11657,11371,16579
Axitinib,Uprosertib,AU565,breast,14690,3098,3669,3171,3669,15277,16544,14924,14690,14256,16578
Axitinib,Uprosertib,BT.549,breast,11637,5503,6326,6105,6326,11507,16130,10719,11637,11722,10365
Axitinib,Uprosertib,CAL.120,breast,5621,12477,12906,12652,12906,6035,9159,5460,5621,5767,5070
Axitinib,Uprosertib,CAL.51,breast,3335,15025,15184,15143,15184,4402,4505,3128,3335,3105,3523
Axitinib,Uprosertib,CAMA.1,breast,9501,8368,9021,8735,9021,10020,14375,8442,9501,10018,10953
Axitinib,Uprosertib,COLO.824,breast,14643,2843,3522,2930,3522,14356,16556,15123,14643,14884,16576
Axitinib,Uprosertib,DU.4475,breast,1470,17059,17119,17125,17119,3478,1827,1207,1470,1263,1235
Axitinib,Uprosertib,EFM.19,breast,13619,3983,4892,4184,4892,13955,16410,14736,13619,13231,16574
Axitinib,Uprosertib,EVSA.T,breast,5678,12493,12837,12675,12837,6281,9250,4977,5678,6142,6176
Axitinib,Uprosertib,HCC1143,breast,14801,2305,2335,2408,2335,13838,16657,14275,14801,14617,16572
